Time measurement,Displacement,Primary force measurement,Composite strain,Flexure stress
"0.72000","0.00029","2.00038","0.00001","0.47231"
"0.74000","0.00029","2.24931","0.00001","0.53109"
"0.76000","0.00032","2.20087","0.00001","0.51965"
"0.78000","0.00035","2.20479","0.00001","0.52058"
"0.80000","0.00037","2.62542","0.00001","0.61989"
"0.82000","0.00040","2.94853","0.00001","0.69618"
"0.84000","0.00043","3.14547","0.00001","0.74268"
"0.86000","0.00046","3.18505","0.00001","0.75203"
"0.88000","0.00048","3.40293","0.00002","0.80347"
"0.90000","0.00051","3.79612","0.00002","0.89631"
"0.92000","0.00053","4.07622","0.00002","0.96244"
"0.94000","0.00054","4.30200","0.00002","1.01575"
"0.96000","0.00056","4.34875","0.00002","1.02679"
"0.98000","0.00059","4.68760","0.00002","1.10679"
"1.00000","0.00062","5.07200","0.00002","1.19755"
"1.02000","0.00062","5.17217","0.00002","1.22121"
"1.04000","0.00064","5.47098","0.00002","1.29176"
"1.06000","0.00067","5.58838","0.00002","1.31948"
"1.08000","0.00070","5.85217","0.00002","1.38176"
"1.10000","0.00071","6.12838","0.00002","1.44698"
"1.12000","0.00072","6.27253","0.00002","1.48101"
"1.14000","0.00075","6.34662","0.00002","1.49851"
"1.16000","0.00077","6.47275","0.00002","1.52829"
"1.18000","0.00078","6.67846","0.00002","1.57686"
"1.20000","0.00080","7.18423","0.00003","1.69628"
"1.22000","0.00081","7.17871","0.00003","1.69497"
"1.24000","0.00083","7.34222","0.00003","1.73358"
"1.26000","0.00086","7.58118","0.00003","1.79000"
"1.28000","0.00086","7.80012","0.00003","1.84170"
"1.30000","0.00088","7.97826","0.00003","1.88376"
"1.32000","0.00091","8.00668","0.00003","1.89047"
"1.34000","0.00091","8.23491","0.00003","1.94435"
"1.36000","0.00094","8.43408","0.00003","1.99138"
"1.38000","0.00094","8.48343","0.00003","2.00303"
"1.40000","0.00096","8.43198","0.00003","1.99088"
"1.42000","0.00099","8.57836","0.00003","2.02545"
"1.44000","0.00099","8.83203","0.00003","2.08534"
"1.46000","0.00102","9.24282","0.00003","2.18233"
"1.48000","0.00102","9.39315","0.00003","2.21783"
"1.50000","0.00104","9.41673","0.00003","2.22339"
"1.52000","0.00107","9.46589","0.00003","2.23500"
"1.54000","0.00107","9.62591","0.00003","2.27278"
"1.56000","0.00110","10.12296","0.00003","2.39014"
"1.58000","0.00113","10.60487","0.00004","2.50393"
"1.60000","0.00113","10.79500","0.00004","2.54882"
"1.62000","0.00115","10.66320","0.00004","2.51770"
"1.64000","0.00118","10.83953","0.00004","2.55933"
"1.66000","0.00118","11.10462","0.00004","2.62192"
"1.68000","0.00121","11.27261","0.00004","2.66159"
"1.70000","0.00122","11.24867","0.00004","2.65594"
"1.72000","0.00123","11.28506","0.00004","2.66453"
"1.74000","0.00126","11.47647","0.00004","2.70972"
"1.76000","0.00126","11.52526","0.00004","2.72124"
"1.78000","0.00129","11.89902","0.00004","2.80949"
"1.80000","0.00129","12.30949","0.00004","2.90641"
"1.82000","0.00131","12.60368","0.00004","2.97587"
"1.84000","0.00134","12.58358","0.00004","2.97112"
"1.86000","0.00134","12.69459","0.00004","2.99733"
"1.88000","0.00137","13.10207","0.00004","3.09354"
"1.90000","0.00137","13.45399","0.00004","3.17664"
"1.92000","0.00139","13.68396","0.00004","3.23093"
"1.94000","0.00142","13.71983","0.00004","3.23940"
"1.96000","0.00142","13.61377","0.00004","3.21436"
"1.98000","0.00145","13.61124","0.00005","3.21376"
"2.00000","0.00145","13.66323","0.00005","3.22604"
"2.02000","0.00147","13.93497","0.00005","3.29020"
"2.04000","0.00150","14.44034","0.00005","3.40952"
"2.06000","0.00150","14.94832","0.00005","3.52946"
"2.08000","0.00153","15.23837","0.00005","3.59795"
"2.10000","0.00155","15.08485","0.00005","3.56170"
"2.12000","0.00155","15.33266","0.00005","3.62021"
"2.14000","0.00158","15.65960","0.00005","3.69740"
"2.16000","0.00160","15.74498","0.00005","3.71757"
"2.18000","0.00161","15.69539","0.00005","3.70586"
"2.20000","0.00163","15.80073","0.00005","3.73073"
"2.22000","0.00163","16.05793","0.00005","3.79146"
"2.24000","0.00166","16.29833","0.00005","3.84822"
"2.26000","0.00168","16.40608","0.00005","3.87366"
"2.28000","0.00169","16.49377","0.00005","3.89436"
"2.30000","0.00171","16.73223","0.00005","3.95066"
"2.32000","0.00171","17.30177","0.00005","4.08514"
"2.34000","0.00174","17.66314","0.00005","4.17046"
"2.36000","0.00177","17.78213","0.00005","4.19856"
"2.38000","0.00177","17.73096","0.00006","4.18648"
"2.40000","0.00179","17.76188","0.00006","4.19378"
"2.42000","0.00179","17.87585","0.00006","4.22069"
"2.44000","0.00182","18.16136","0.00006","4.28810"
"2.46000","0.00185","18.50613","0.00006","4.36950"
"2.48000","0.00185","18.62890","0.00006","4.39849"
"2.50000","0.00188","18.90098","0.00006","4.46273"
"2.52000","0.00190","19.05164","0.00006","4.49830"
"2.54000","0.00190","19.38752","0.00006","4.57761"
"2.56000","0.00193","19.48870","0.00006","4.60150"
"2.58000","0.00196","19.64153","0.00006","4.63758"
"2.60000","0.00196","19.58413","0.00006","4.62403"
"2.62000","0.00198","19.60584","0.00006","4.62916"
"2.64000","0.00199","20.15857","0.00006","4.75966"
"2.66000","0.00201","20.37973","0.00006","4.81188"
"2.68000","0.00204","20.54511","0.00006","4.85093"
"2.70000","0.00204","20.88989","0.00006","4.93233"
"2.72000","0.00206","21.15282","0.00006","4.99442"
"2.74000","0.00209","21.21045","0.00007","5.00802"
"2.76000","0.00209","21.33368","0.00007","5.03712"
"2.78000","0.00212","21.58607","0.00007","5.09671"
"2.80000","0.00214","21.86241","0.00007","5.16196"
"2.82000","0.00214","22.11160","0.00007","5.22079"
"2.84000","0.00217","22.33568","0.00007","5.27370"
"2.86000","0.00219","22.41437","0.00007","5.29228"
"2.88000","0.00220","22.77991","0.00007","5.37859"
"2.90000","0.00222","22.97494","0.00007","5.42464"
"2.92000","0.00223","22.92566","0.00007","5.41300"
"2.94000","0.00225","22.83354","0.00007","5.39125"
"2.96000","0.00228","23.03661","0.00007","5.43920"
"2.98000","0.00228","23.42298","0.00007","5.53043"
"3.00000","0.00230","23.84384","0.00007","5.62979"
"3.02000","0.00233","23.98984","0.00007","5.66427"
"3.04000","0.00236","24.10158","0.00007","5.69065"
"3.06000","0.00236","24.30138","0.00007","5.73783"
"3.08000","0.00238","24.53705","0.00007","5.79347"
"3.10000","0.00241","24.78752","0.00007","5.85261"
"3.12000","0.00241","25.06098","0.00008","5.91718"
"3.14000","0.00244","25.30358","0.00008","5.97446"
"3.16000","0.00244","25.30869","0.00008","5.97566"
"3.18000","0.00246","25.20442","0.00008","5.95104"
"3.20000","0.00249","25.34713","0.00008","5.98474"
"3.22000","0.00249","25.87490","0.00008","6.10935"
"3.24000","0.00252","26.18240","0.00008","6.18195"
"3.26000","0.00254","26.48358","0.00008","6.25307"
"3.28000","0.00254","26.73429","0.00008","6.31226"
"3.30000","0.00257","26.90436","0.00008","6.35242"
"3.32000","0.00257","27.10193","0.00008","6.39907"
"3.34000","0.00260","27.49004","0.00008","6.49070"
"3.36000","0.00263","27.71573","0.00008","6.54399"
"3.38000","0.00262","27.58339","0.00008","6.51274"
"3.40000","0.00265","27.61445","0.00008","6.52008"
"3.42000","0.00268","27.73582","0.00008","6.54873"
"3.44000","0.00268","28.11232","0.00008","6.63763"
"3.46000","0.00271","28.55662","0.00008","6.74253"
"3.48000","0.00273","28.61991","0.00009","6.75748"
"3.50000","0.00273","28.81576","0.00009","6.80372"
"3.52000","0.00276","29.05581","0.00009","6.86040"
"3.54000","0.00276","29.34747","0.00009","6.92926"
"3.56000","0.00279","29.60374","0.00009","6.98977"
"3.58000","0.00281","29.81343","0.00009","7.03928"
"3.60000","0.00281","29.88399","0.00009","7.05594"
"3.62000","0.00284","30.07823","0.00009","7.10180"
"3.64000","0.00287","30.23690","0.00009","7.13927"
"3.66000","0.00287","30.40322","0.00009","7.17854"
"3.68000","0.00289","30.81700","0.00009","7.27623"
"3.70000","0.00292","31.33546","0.00009","7.39865"
"3.72000","0.00292","31.32940","0.00009","7.39722"
"3.74000","0.00295","31.38083","0.00009","7.40936"
"3.76000","0.00297","31.55048","0.00009","7.44942"
"3.78000","0.00297","31.75712","0.00009","7.49821"
"3.80000","0.00300","31.88131","0.00009","7.52753"
"3.82000","0.00300","31.98964","0.00009","7.55311"
"3.84000","0.00303","32.01294","0.00009","7.55861"
"3.86000","0.00305","32.14160","0.00010","7.58899"
"3.88000","0.00305","32.56685","0.00010","7.68939"
"3.90000","0.00308","33.07901","0.00010","7.81032"
"3.92000","0.00311","33.65657","0.00010","7.94669"
"3.94000","0.00311","33.75092","0.00010","7.96897"
"3.96000","0.00313","33.69370","0.00010","7.95546"
"3.98000","0.00316","33.87867","0.00010","7.99913"
"4.00000","0.00316","34.08488","0.00010","8.04782"
"4.02000","0.00319","34.02465","0.00010","8.03360"
"4.04000","0.00321","34.08332","0.00010","8.04745"
"4.06000","0.00321","34.09536","0.00010","8.05029"
"4.08000","0.00324","34.45958","0.00010","8.13629"
"4.10000","0.00327","35.00879","0.00010","8.26596"
"4.12000","0.00329","35.39225","0.00010","8.35650"
"4.14000","0.00329","35.48062","0.00010","8.37737"
"4.16000","0.00332","35.61360","0.00010","8.40877"
"4.18000","0.00335","35.69188","0.00010","8.42725"
"4.20000","0.00335","36.04481","0.00010","8.51058"
"4.22000","0.00338","36.68404","0.00011","8.66151"
"4.24000","0.00340","36.94018","0.00011","8.72199"
"4.26000","0.00342","36.69099","0.00011","8.66315"
"4.28000","0.00343","36.67858","0.00011","8.66022"
"4.30000","0.00346","36.96838","0.00011","8.72864"
"4.32000","0.00347","37.42263","0.00011","8.83590"
"4.34000","0.00348","37.78099","0.00011","8.92051"
"4.36000","0.00351","38.31760","0.00011","9.04721"
"4.38000","0.00351","38.23619","0.00011","9.02799"
"4.40000","0.00354","38.11044","0.00011","8.99830"
"4.42000","0.00354","38.30984","0.00011","9.04538"
"4.44000","0.00356","38.38587","0.00011","9.06333"
"4.46000","0.00359","38.50525","0.00011","9.09152"
"4.48000","0.00359","38.74231","0.00011","9.14749"
"4.50000","0.00362","38.97723","0.00011","9.20296"
"4.52000","0.00364","39.16828","0.00011","9.24807"
"4.54000","0.00364","39.46901","0.00011","9.31907"
"4.56000","0.00367","39.80734","0.00011","9.39895"
"4.58000","0.00367","39.95140","0.00011","9.43297"
"4.60000","0.00370","40.05046","0.00012","9.45636"
"4.62000","0.00372","40.20098","0.00012","9.49190"
"4.64000","0.00372","40.53219","0.00012","9.57010"
"4.66000","0.00375","40.77781","0.00012","9.62809"
"4.68000","0.00375","40.75689","0.00012","9.62315"
"4.70000","0.00378","40.88445","0.00012","9.65327"
"4.72000","0.00380","41.34103","0.00012","9.76108"
"4.74000","0.00380","41.37065","0.00012","9.76807"
"4.76000","0.00383","41.72024","0.00012","9.85061"
"4.78000","0.00383","41.94581","0.00012","9.90387"
"4.80000","0.00386","42.16114","0.00012","9.95471"
"4.82000","0.00388","42.40066","0.00012","10.01127"
"4.84000","0.00388","42.64629","0.00012","10.06926"
"4.86000","0.00391","42.87487","0.00012","10.12323"
"4.88000","0.00391","42.93623","0.00012","10.13772"
"4.90000","0.00394","43.22103","0.00012","10.20497"
"4.92000","0.00397","43.81889","0.00012","10.34613"
"4.94000","0.00396","43.72964","0.00012","10.32505"
"4.96000","0.00399","43.63856","0.00012","10.30355"
"4.98000","0.00401","43.70067","0.00012","10.31821"
"5.00000","0.00402","43.90647","0.00013","10.36681"
"5.02000","0.00405","44.24054","0.00013","10.44568"
"5.04000","0.00404","44.68467","0.00013","10.55055"
"5.06000","0.00407","45.08942","0.00013","10.64611"
"5.08000","0.00409","45.16007","0.00013","10.66279"
"5.10000","0.00410","45.15239","0.00013","10.66098"
"5.12000","0.00412","45.48948","0.00013","10.74057"
"5.14000","0.00412","45.79914","0.00013","10.81369"
"5.16000","0.00415","45.68305","0.00013","10.78628"
"5.18000","0.00418","45.67060","0.00013","10.78334"
"5.20000","0.00418","45.86406","0.00013","10.82901"
"5.22000","0.00421","46.23378","0.00013","10.91631"
"5.24000","0.00422","46.43580","0.00013","10.96401"
"5.26000","0.00423","46.64943","0.00013","11.01445"
"5.28000","0.00426","46.83995","0.00013","11.05943"
"5.30000","0.00426","46.97978","0.00013","11.09245"
"5.32000","0.00429","47.16254","0.00013","11.13560"
"5.34000","0.00430","47.59731","0.00013","11.23825"
"5.36000","0.00431","48.01073","0.00013","11.33587"
"5.38000","0.00434","48.24712","0.00014","11.39168"
"5.40000","0.00434","48.04451","0.00014","11.34384"
"5.42000","0.00437","48.22091","0.00014","11.38549"
"5.44000","0.00439","48.31618","0.00014","11.40799"
"5.46000","0.00439","48.49323","0.00014","11.44979"
"5.48000","0.00442","48.76948","0.00014","11.51501"
"5.50000","0.00444","48.88448","0.00014","11.54217"
"5.52000","0.00445","49.26574","0.00014","11.63219"
"5.54000","0.00447","49.75287","0.00014","11.74720"
"5.56000","0.00447","50.01372","0.00014","11.80879"
"5.58000","0.00450","50.24002","0.00014","11.86223"
"5.60000","0.00450","50.14773","0.00014","11.84044"
"5.62000","0.00453","50.38552","0.00014","11.89658"
"5.64000","0.00455","50.42780","0.00014","11.90656"
"5.66000","0.00455","50.48410","0.00014","11.91986"
"5.68000","0.00458","50.68471","0.00014","11.96722"
"5.70000","0.00458","50.90522","0.00014","12.01929"
"5.72000","0.00461","50.97995","0.00014","12.03693"
"5.74000","0.00463","51.16490","0.00014","12.08060"
"5.76000","0.00463","51.60863","0.00014","12.18537"
"5.78000","0.00466","52.01127","0.00015","12.28044"
"5.80000","0.00466","52.21399","0.00015","12.32830"
"5.82000","0.00469","52.34324","0.00015","12.35882"
"5.84000","0.00469","52.36887","0.00015","12.36487"
"5.86000","0.00471","52.28522","0.00015","12.34512"
"5.88000","0.00472","52.49343","0.00015","12.39428"
"5.90000","0.00474","52.90949","0.00015","12.49252"
"5.92000","0.00477","52.91436","0.00015","12.49367"
"5.94000","0.00477","53.10379","0.00015","12.53839"
"5.96000","0.00479","53.50497","0.00015","12.63312"
"5.98000","0.00479","53.74160","0.00015","12.68899"
"6.00000","0.00482","53.94278","0.00015","12.73649"
"6.02000","0.00485","54.11188","0.00015","12.77641"
"6.04000","0.00485","54.44964","0.00015","12.85616"
"6.06000","0.00487","54.60401","0.00015","12.89261"
"6.08000","0.00489","54.79022","0.00015","12.93658"
"6.10000","0.00490","55.01825","0.00015","12.99042"
"6.12000","0.00493","55.11057","0.00015","13.01222"
"6.14000","0.00493","55.19255","0.00015","13.03157"
"6.16000","0.00496","55.02718","0.00015","12.99253"
"6.18000","0.00498","55.39866","0.00016","13.08024"
"6.20000","0.00498","55.83633","0.00016","13.18358"
"6.22000","0.00501","56.20295","0.00016","13.27014"
"6.24000","0.00504","56.55212","0.00016","13.35258"
"6.26000","0.00504","56.80528","0.00016","13.41236"
"6.28000","0.00506","56.99147","0.00016","13.45632"
"6.30000","0.00509","57.34545","0.00016","13.53990"
"6.32000","0.00509","57.33965","0.00016","13.53853"
"6.34000","0.00512","57.14917","0.00016","13.49355"
"6.36000","0.00512","57.26604","0.00016","13.52115"
"6.38000","0.00514","57.63911","0.00016","13.60923"
"6.40000","0.00517","57.77503","0.00016","13.64132"
"6.42000","0.00517","58.17038","0.00016","13.73467"
"6.44000","0.00520","58.65354","0.00016","13.84875"
"6.46000","0.00522","58.84372","0.00016","13.89365"
"6.48000","0.00522","58.97995","0.00016","13.92582"
"6.50000","0.00525","59.07771","0.00016","13.94890"
"6.52000","0.00526","59.08369","0.00016","13.95032"
"6.54000","0.00528","59.33569","0.00016","14.00981"
"6.56000","0.00530","59.67222","0.00017","14.08927"
"6.58000","0.00530","59.96140","0.00017","14.15755"
"6.60000","0.00533","60.10507","0.00017","14.19147"
"6.62000","0.00536","60.10565","0.00017","14.19161"
"6.64000","0.00536","60.63887","0.00017","14.31751"
"6.66000","0.00538","60.90310","0.00017","14.37990"
"6.68000","0.00541","60.96340","0.00017","14.39414"
"6.70000","0.00541","61.12882","0.00017","14.43319"
"6.72000","0.00544","61.30138","0.00017","14.47394"
"6.74000","0.00546","61.11382","0.00017","14.42965"
"6.76000","0.00546","61.50516","0.00017","14.52205"
"6.78000","0.00549","62.09802","0.00017","14.66203"
"6.80000","0.00551","62.29260","0.00017","14.70797"
"6.82000","0.00552","62.16968","0.00017","14.67895"
"6.84000","0.00554","62.27649","0.00017","14.70417"
"6.86000","0.00554","62.72237","0.00017","14.80945"
"6.88000","0.00557","63.10105","0.00017","14.89886"
"6.90000","0.00560","63.37030","0.00017","14.96243"
"6.92000","0.00560","63.59760","0.00017","15.01610"
"6.94000","0.00563","63.46044","0.00018","14.98372"
"6.96000","0.00565","63.44355","0.00018","14.97973"
"6.98000","0.00565","63.82108","0.00018","15.06886"
"7.00000","0.00568","64.13142","0.00018","15.14214"
"7.02000","0.00568","64.35268","0.00018","15.19438"
"7.04000","0.00571","64.37669","0.00018","15.20005"
"7.06000","0.00573","64.74818","0.00018","15.28776"
"7.08000","0.00574","65.30524","0.00018","15.41929"
"7.10000","0.00576","65.62151","0.00018","15.49397"
"7.12000","0.00579","65.80405","0.00018","15.53707"
"7.14000","0.00579","65.92857","0.00018","15.56647"
"7.16000","0.00581","65.74905","0.00018","15.52408"
"7.18000","0.00584","65.83413","0.00018","15.54417"
"7.20000","0.00584","66.19868","0.00018","15.63024"
"7.22000","0.00587","66.90584","0.00018","15.79721"
"7.24000","0.00589","67.23660","0.00018","15.87531"
"7.26000","0.00589","66.96607","0.00018","15.81143"
"7.28000","0.00592","66.83971","0.00018","15.78160"
"7.30000","0.00592","67.37610","0.00018","15.90825"
"7.32000","0.00595","67.86478","0.00019","16.02363"
"7.34000","0.00597","67.88610","0.00019","16.02866"
"7.36000","0.00597","67.83452","0.00019","16.01648"
"7.38000","0.00600","68.09480","0.00019","16.07794"
"7.40000","0.00600","68.23959","0.00019","16.11212"
"7.42000","0.00603","68.45039","0.00019","16.16190"
"7.44000","0.00603","68.89135","0.00019","16.26601"
"7.46000","0.00605","69.18967","0.00019","16.33645"
"7.48000","0.00608","69.09834","0.00019","16.31488"
"7.50000","0.00608","69.27481","0.00019","16.35655"
"7.52000","0.00611","69.51115","0.00019","16.41236"
"7.54000","0.00611","69.87450","0.00019","16.49815"
"7.56000","0.00613","70.07162","0.00019","16.54469"
"7.58000","0.00613","70.18651","0.00019","16.57181"
"7.60000","0.00616","70.19924","0.00019","16.57482"
"7.62000","0.00616","70.57712","0.00019","16.66404"
"7.64000","0.00619","70.75905","0.00019","16.70700"
"7.66000","0.00622","70.75722","0.00019","16.70656"
"7.68000","0.00621","71.14159","0.00019","16.79732"
"7.70000","0.00624","71.57937","0.00019","16.90068"
"7.72000","0.00624","71.37601","0.00019","16.85267"
"7.74000","0.00627","71.61814","0.00020","16.90984"
"7.76000","0.00630","71.88962","0.00020","16.97394"
"7.78000","0.00629","71.96246","0.00020","16.99114"
"7.80000","0.00632","72.23657","0.00020","17.05586"
"7.82000","0.00632","72.71236","0.00020","17.16819"
"7.84000","0.00635","72.97227","0.00020","17.22956"
"7.86000","0.00638","73.09486","0.00020","17.25851"
"7.88000","0.00638","73.29759","0.00020","17.30638"
"7.90000","0.00640","73.54404","0.00020","17.36456"
"7.92000","0.00643","73.59457","0.00020","17.37650"
"7.94000","0.00643","73.47496","0.00020","17.34825"
"7.96000","0.00646","73.58965","0.00020","17.37533"
"7.98000","0.00646","73.74039","0.00020","17.41092"
"8.00000","0.00648","73.88271","0.00020","17.44453"
"8.02000","0.00651","74.29338","0.00020","17.54149"
"8.04000","0.00651","74.66363","0.00020","17.62891"
"8.06000","0.00654","74.81373","0.00020","17.66435"
"8.08000","0.00654","74.74703","0.00020","17.64860"
"8.10000","0.00656","75.12386","0.00020","17.73758"
"8.12000","0.00659","75.73167","0.00021","17.88109"
"8.14000","0.00659","75.88145","0.00021","17.91645"
"8.16000","0.00662","75.84851","0.00021","17.90868"
"8.18000","0.00663","75.90536","0.00021","17.92210"
"8.20000","0.00664","76.02390","0.00021","17.95008"
"8.22000","0.00667","76.34022","0.00021","18.02477"
"8.24000","0.00667","76.86723","0.00021","18.14920"
"8.26000","0.00670","76.98977","0.00021","18.17814"
"8.28000","0.00672","77.15395","0.00021","18.21690"
"8.30000","0.00672","77.24084","0.00021","18.23742"
"8.32000","0.00675","77.54400","0.00021","18.30900"
"8.34000","0.00675","77.61685","0.00021","18.32620"
"8.36000","0.00678","77.88630","0.00021","18.38982"
"8.38000","0.00680","78.10432","0.00021","18.44130"
"8.40000","0.00680","78.28574","0.00021","18.48413"
"8.42000","0.00683","78.61217","0.00021","18.56120"
"8.44000","0.00686","78.87321","0.00021","18.62284"
"8.46000","0.00686","79.00498","0.00021","18.65395"
"8.48000","0.00688","78.85291","0.00021","18.61805"
"8.50000","0.00688","79.30495","0.00021","18.72478"
"8.52000","0.00691","80.16237","0.00022","18.92723"
"8.54000","0.00694","79.73470","0.00022","18.82625"
"8.56000","0.00694","79.22906","0.00022","18.70686"
"8.58000","0.00696","79.80610","0.00022","18.84311"
"8.60000","0.00696","80.65676","0.00022","19.04396"
"8.62000","0.00699","80.70038","0.00022","19.05425"
"8.64000","0.00702","80.49778","0.00022","19.00642"
"8.66000","0.00702","80.32952","0.00022","18.96669"
"8.68000","0.00704","80.39078","0.00022","18.98116"
"8.70000","0.00707","81.29362","0.00022","19.19433"
"8.72000","0.00707","82.43475","0.00022","19.46376"
"8.74000","0.00710","82.47803","0.00022","19.47398"
"8.76000","0.00710","81.97579","0.00022","19.35539"
"8.78000","0.00713","81.87610","0.00022","19.33186"
"8.80000","0.00715","82.19925","0.00022","19.40816"
"8.82000","0.00715","82.76519","0.00022","19.54178"
"8.84000","0.00718","83.08962","0.00022","19.61838"
"8.86000","0.00719","82.95084","0.00022","19.58562"
"8.88000","0.00721","82.59333","0.00022","19.50120"
"8.90000","0.00723","82.69356","0.00023","19.52487"
"8.92000","0.00723","83.74017","0.00023","19.77198"
"8.94000","0.00726","84.58660","0.00023","19.97184"
"8.96000","0.00729","84.35830","0.00023","19.91793"
"8.98000","0.00729","83.63379","0.00023","19.74687"
"9.00000","0.00731","84.03294","0.00023","19.84111"
"9.02000","0.00734","84.83824","0.00023","20.03125"
"9.04000","0.00734","85.55103","0.00023","20.19955"
"9.06000","0.00737","85.72369","0.00023","20.24032"
"9.08000","0.00739","85.18567","0.00023","20.11328"
"9.10000","0.00739","84.89697","0.00023","20.04512"
"9.12000","0.00742","85.53114","0.00023","20.19485"
"9.14000","0.00745","86.19460","0.00023","20.35150"
"9.16000","0.00745","86.62190","0.00023","20.45239"
"9.18000","0.00747","86.49061","0.00023","20.42139"
"9.20000","0.00749","86.35511","0.00023","20.38940"
"9.22000","0.00750","86.57468","0.00023","20.44124"
"9.24000","0.00753","87.27988","0.00023","20.60775"
"9.26000","0.00754","87.98248","0.00023","20.77364"
"9.28000","0.00755","88.03300","0.00024","20.78557"
"9.30000","0.00758","87.71164","0.00024","20.70969"
"9.32000","0.00758","87.59513","0.00024","20.68218"
"9.34000","0.00761","88.19388","0.00024","20.82355"
"9.36000","0.00763","88.95400","0.00024","21.00303"
"9.38000","0.00763","89.38383","0.00024","21.10452"
"9.40000","0.00766","89.44317","0.00024","21.11852"
"9.42000","0.00769","89.21835","0.00024","21.06544"
"9.44000","0.00769","89.25413","0.00024","21.07389"
"9.46000","0.00771","89.98794","0.00024","21.24715"
"9.48000","0.00773","90.23401","0.00024","21.30525"
"9.50000","0.00774","90.23017","0.00024","21.30434"
"9.52000","0.00777","90.19273","0.00024","21.29550"
"9.54000","0.00779","90.01485","0.00024","21.25351"
"9.56000","0.00779","90.37379","0.00024","21.33826"
"9.58000","0.00782","91.19080","0.00024","21.53116"
"9.60000","0.00785","91.65288","0.00024","21.64026"
"9.62000","0.00785","91.85260","0.00024","21.68742"
"9.64000","0.00788","91.89458","0.00025","21.69733"
"9.66000","0.00790","91.91347","0.00025","21.70179"
"9.68000","0.00790","92.39841","0.00025","21.81629"
"9.70000","0.00793","92.76458","0.00025","21.90275"
"9.72000","0.00796","93.02436","0.00025","21.96408"
"9.74000","0.00798","92.89926","0.00025","21.93455"
"9.76000","0.00798","92.92575","0.00025","21.94080"
"9.78000","0.00801","93.42197","0.00025","22.05796"
"9.80000","0.00804","93.99842","0.00025","22.19407"
"9.82000","0.00804","94.39889","0.00025","22.28863"
"9.84000","0.00806","94.07385","0.00025","22.21188"
"9.86000","0.00809","94.21806","0.00025","22.24593"
"9.88000","0.00812","94.62545","0.00025","22.34212"
"9.90000","0.00812","95.04951","0.00025","22.44224"
"9.92000","0.00814","95.38474","0.00025","22.52139"
"9.94000","0.00814","95.46846","0.00025","22.54116"
"9.96000","0.00817","95.31043","0.00025","22.50385"
"9.98000","0.00820","95.09980","0.00026","22.45412"
"10.00000","0.00820","95.73010","0.00026","22.60294"
"10.02000","0.00822","96.65753","0.00026","22.82192"
"10.04000","0.00825","96.75739","0.00026","22.84550"
"10.06000","0.00825","96.72301","0.00026","22.83738"
"10.08000","0.00828","96.81765","0.00026","22.85972"
"10.10000","0.00828","96.93694","0.00026","22.88789"
"10.12000","0.00830","97.36056","0.00026","22.98791"
"10.14000","0.00833","97.76625","0.00026","23.08370"
"10.16000","0.00833","97.79230","0.00026","23.08985"
"10.18000","0.00836","97.87153","0.00026","23.10855"
"10.20000","0.00836","97.96391","0.00026","23.13037"
"10.22000","0.00838","98.37621","0.00026","23.22771"
"10.24000","0.00841","99.04292","0.00026","23.38513"
"10.26000","0.00841","99.26717","0.00026","23.43808"
