Time measurement,Displacement,Primary force measurement
"1.56000","0.00121","22.13504"
"1.58000","0.00123","22.59857"
"1.60000","0.00126","22.85809"
"1.62000","0.00126","22.80451"
"1.64000","0.00129","23.26335"
"1.66000","0.00131","23.49001"
"1.68000","0.00131","23.82237"
"1.70000","0.00134","24.09238"
"1.72000","0.00134","24.65536"
"1.74000","0.00137","24.87049"
"1.76000","0.00139","25.19823"
"1.78000","0.00139","25.61250"
"1.80000","0.00142","26.11016"
"1.82000","0.00145","26.38651"
"1.84000","0.00145","26.57893"
"1.86000","0.00147","26.72662"
"1.88000","0.00147","27.13203"
"1.90000","0.00150","27.29174"
"1.92000","0.00153","27.63007"
"1.94000","0.00153","28.24840"
"1.96000","0.00155","28.62217"
"1.98000","0.00156","28.80722"
"2.00000","0.00158","29.15715"
"2.02000","0.00161","29.30528"
"2.04000","0.00161","29.54403"
"2.06000","0.00163","30.14851"
"2.08000","0.00166","30.53002"
"2.10000","0.00166","30.97189"
"2.12000","0.00169","31.25298"
"2.14000","0.00170","31.32634"
"2.16000","0.00171","31.45713"
"2.18000","0.00174","31.79616"
"2.20000","0.00174","32.23618"
"2.22000","0.00177","32.68542"
"2.24000","0.00179","33.05143"
"2.26000","0.00179","33.30972"
"2.28000","0.00182","33.60841"
"2.30000","0.00183","34.06031"
"2.32000","0.00185","34.32598"
"2.34000","0.00188","34.75605"
"2.36000","0.00188","35.45883"
"2.38000","0.00190","35.51598"
"2.40000","0.00193","35.74068"
"2.42000","0.00193","35.80689"
"2.44000","0.00196","36.18268"
"2.46000","0.00196","36.56087"
"2.48000","0.00198","37.09706"
"2.50000","0.00200","37.32769"
"2.52000","0.00201","37.72837"
"2.54000","0.00204","38.00378"
"2.56000","0.00204","38.29047"
"2.58000","0.00206","38.60906"
"2.60000","0.00209","38.90944"
"2.62000","0.00209","39.21334"
"2.64000","0.00212","39.43025"
"2.66000","0.00214","39.72534"
"2.68000","0.00214","40.25132"
"2.70000","0.00217","40.47357"
"2.72000","0.00217","40.57104"
"2.74000","0.00220","40.63116"
"2.76000","0.00220","41.15353"
"2.78000","0.00222","41.87177"
"2.80000","0.00225","42.25289"
"2.82000","0.00225","42.54821"
"2.84000","0.00228","42.71906"
"2.86000","0.00229","42.79313"
"2.88000","0.00230","43.26426"
"2.90000","0.00233","43.67791"
"2.92000","0.00234","44.05522"
"2.94000","0.00236","44.43906"
"2.96000","0.00238","44.39786"
"2.98000","0.00238","45.03197"
"3.00000","0.00241","45.57269"
"3.02000","0.00244","45.80266"
"3.04000","0.00244","45.83869"
"3.06000","0.00246","46.31849"
"3.08000","0.00249","46.55982"
"3.10000","0.00249","46.81505"
"3.12000","0.00252","47.31309"
"3.14000","0.00252","47.72814"
"3.16000","0.00254","47.97207"
"3.18000","0.00257","48.24226"
"3.20000","0.00257","48.49021"
"3.22000","0.00260","48.75037"
"3.24000","0.00263","49.15444"
"3.26000","0.00262","49.48477"
"3.28000","0.00265","49.88287"
"3.30000","0.00265","50.21166"
"3.32000","0.00268","50.50558"
"3.34000","0.00271","50.76278"
"3.36000","0.00271","50.93993"
"3.38000","0.00273","51.27238"
"3.40000","0.00275","51.65166"
"3.42000","0.00276","51.93734"
"3.44000","0.00279","52.16085"
"3.46000","0.00279","52.68133"
"3.48000","0.00281","53.03749"
"3.50000","0.00284","53.44641"
"3.52000","0.00284","53.79382"
"3.54000","0.00287","54.02160"
"3.56000","0.00289","54.46875"
"3.58000","0.00289","54.69374"
"3.60000","0.00292","54.76364"
"3.62000","0.00292","55.14967"
"3.64000","0.00295","55.52503"
"3.66000","0.00297","55.86695"
"3.68000","0.00297","56.42935"
"3.70000","0.00300","56.85502"
"3.72000","0.00303","57.15353"
"3.74000","0.00303","57.46688"
"3.76000","0.00305","57.87904"
"3.78000","0.00305","57.91346"
"3.80000","0.00308","58.21812"
"3.82000","0.00311","58.63710"
"3.84000","0.00311","59.14234"
"3.86000","0.00313","59.55228"
"3.88000","0.00315","59.84216"
"3.90000","0.00316","60.18678"
"3.92000","0.00319","60.14975"
"3.94000","0.00319","60.53272"
"3.96000","0.00321","60.81767"
"3.98000","0.00324","61.24734"
"4.00000","0.00324","61.68743"
"4.02000","0.00327","61.85660"
"4.04000","0.00329","62.04791"
"4.06000","0.00329","62.29834"
"4.08000","0.00332","62.69468"
"4.10000","0.00333","63.31099"
"4.12000","0.00335","63.63194"
"4.14000","0.00338","63.97252"
"4.16000","0.00338","64.33401"
"4.18000","0.00340","64.50895"
"4.20000","0.00343","64.86317"
"4.22000","0.00343","65.01985"
"4.24000","0.00346","65.11048"
"4.26000","0.00346","65.68102"
"4.28000","0.00348","66.12653"
"4.30000","0.00351","66.46610"
"4.32000","0.00351","66.78364"
"4.34000","0.00354","66.91119"
"4.36000","0.00354","67.41028"
"4.38000","0.00356","67.63099"
"4.40000","0.00359","67.87412"
"4.42000","0.00359","68.09682"
"4.44000","0.00362","68.65402"
"4.46000","0.00364","69.02139"
"4.48000","0.00364","69.31610"
"4.50000","0.00367","69.82073"
"4.52000","0.00367","70.12223"
"4.54000","0.00370","70.35664"
"4.56000","0.00372","70.59614"
"4.58000","0.00372","70.97327"
"4.60000","0.00375","71.13622"
"4.62000","0.00375","71.54799"
"4.64000","0.00378","71.93690"
"4.66000","0.00380","72.25455"
"4.68000","0.00380","72.41862"
"4.70000","0.00383","72.82439"
"4.72000","0.00383","73.32492"
"4.74000","0.00386","73.46201"
"4.76000","0.00386","73.67615"
"4.78000","0.00388","74.09018"
"4.80000","0.00391","74.24010"
"4.82000","0.00391","74.54999"
"4.84000","0.00394","74.99223"
"4.86000","0.00394","75.27217"
"4.88000","0.00396","75.43018"
"4.90000","0.00396","75.75772"
"4.92000","0.00399","76.04292"
"4.94000","0.00399","76.19563"
"4.96000","0.00402","76.60010"
"4.98000","0.00403","76.85378"
"5.00000","0.00404","77.13103"
"5.02000","0.00407","77.32469"
"5.04000","0.00407","77.47694"
"5.06000","0.00410","77.93539"
"5.08000","0.00410","78.45331"
"5.10000","0.00413","78.62394"
"5.12000","0.00412","78.87410"
"5.14000","0.00415","79.04300"
"5.16000","0.00415","79.26370"
"5.18000","0.00418","79.68473"
"5.20000","0.00420","79.98419"
"5.22000","0.00421","80.22467"
"5.24000","0.00423","80.41359"
"5.26000","0.00424","80.90504"
"5.28000","0.00426","81.19584"
"5.30000","0.00429","81.50835"
"5.32000","0.00429","81.84202"
"5.34000","0.00431","82.21709"
"5.36000","0.00434","82.42433"
"5.38000","0.00434","82.93774"
"5.40000","0.00437","83.37389"
"5.42000","0.00438","83.38420"
"5.44000","0.00439","83.42348"
"5.46000","0.00442","83.78976"
"5.48000","0.00442","84.25706"
"5.50000","0.00445","84.64071"
"5.52000","0.00445","84.88484"
"5.54000","0.00447","85.44280"
"5.56000","0.00450","85.83814"
"5.58000","0.00450","85.81337"
"5.60000","0.00453","86.08886"
"5.62000","0.00454","86.61153"
"5.64000","0.00455","86.93674"
"5.66000","0.00458","87.23425"
"5.68000","0.00458","87.61806"
"5.70000","0.00461","88.12675"
"5.72000","0.00464","88.43983"
"5.74000","0.00463","88.65720"
"5.76000","0.00466","88.88087"
"5.78000","0.00466","89.06604"
"5.80000","0.00469","89.36955"
"5.82000","0.00471","89.92139"
"5.84000","0.00471","90.39120"
"5.86000","0.00474","90.57179"
"5.88000","0.00477","90.73429"
"5.90000","0.00477","90.98273"
"5.92000","0.00479","91.14835"
"5.94000","0.00479","91.38565"
"5.96000","0.00482","91.91161"
"5.98000","0.00485","92.48516"
"6.00000","0.00485","92.66730"
"6.02000","0.00488","92.93053"
"6.04000","0.00490","93.06866"
"6.06000","0.00490","93.35703"
"6.08000","0.00493","93.72112"
"6.10000","0.00495","94.12366"
"6.12000","0.00496","94.52129"
"6.14000","0.00498","94.73454"
"6.16000","0.00498","95.01765"
"6.18000","0.00501","95.58347"
"6.20000","0.00504","96.01945"
"6.22000","0.00504","96.34532"
"6.24000","0.00506","96.75503"
"6.26000","0.00509","97.04082"
"6.28000","0.00509","97.09815"
"6.30000","0.00512","97.56281"
"6.32000","0.00512","97.83642"
"6.34000","0.00514","98.08062"
"6.36000","0.00517","98.42514"
"6.38000","0.00517","98.77735"
"6.40000","0.00520","99.13248"
"6.42000","0.00522","99.53331"
"6.44000","0.00524","100.08081"
"6.46000","0.00525","100.32021"
"6.48000","0.00528","100.51202"
"6.50000","0.00530","100.66949"
"6.52000","0.00530","101.14761"
"6.54000","0.00533","101.61533"
"6.56000","0.00533","101.90417"
"6.58000","0.00536","102.19527"
"6.60000","0.00538","102.38345"
"6.62000","0.00538","102.67114"
"6.64000","0.00541","103.30385"
"6.66000","0.00544","103.40047"
"6.68000","0.00544","103.51313"
"6.70000","0.00546","103.92635"
"6.72000","0.00548","104.35650"
"6.74000","0.00549","104.59866"
"6.76000","0.00552","104.71922"
"6.78000","0.00552","105.04046"
"6.80000","0.00554","105.54948"
"6.82000","0.00557","105.92685"
"6.84000","0.00557","106.14349"
"6.86000","0.00560","106.43395"
"6.88000","0.00563","106.89305"
"6.90000","0.00563","107.29573"
"6.92000","0.00565","107.66797"
"6.94000","0.00568","108.02917"
"6.96000","0.00568","108.23743"
"6.98000","0.00571","108.57418"
"7.00000","0.00573","108.81099"
"7.02000","0.00573","109.23938"
"7.04000","0.00576","109.59475"
"7.06000","0.00579","109.96330"
"7.08000","0.00580","110.35967"
"7.10000","0.00581","110.64685"
"7.12000","0.00584","110.96251"
"7.14000","0.00587","111.25143"
"7.16000","0.00587","111.82279"
"7.18000","0.00589","112.14079"
"7.20000","0.00592","112.48776"
"7.22000","0.00595","112.97404"
"7.24000","0.00595","113.20493"
"7.26000","0.00597","113.49767"
"7.28000","0.00597","113.89134"
"7.30000","0.00600","114.07918"
"7.32000","0.00603","114.32030"
"7.34000","0.00603","114.89431"
"7.36000","0.00605","115.08559"
"7.38000","0.00605","115.19498"
"7.40000","0.00608","115.54915"
"7.42000","0.00611","115.95440"
"7.44000","0.00611","116.45300"
"7.46000","0.00613","116.88153"
"7.48000","0.00616","116.80675"
"7.50000","0.00616","117.15063"
"7.52000","0.00619","117.55145"
"7.54000","0.00620","117.93777"
"7.56000","0.00621","118.40437"
"7.58000","0.00624","118.63283"
"7.60000","0.00624","118.99020"
"7.62000","0.00627","119.63516"
"7.64000","0.00629","119.88525"
"7.66000","0.00629","119.97353"
"7.68000","0.00632","120.18142"
"7.70000","0.00632","120.43571"
"7.72000","0.00635","120.85938"
"7.74000","0.00637","121.18196"
"7.76000","0.00637","121.62431"
"7.78000","0.00640","121.84765"
"7.80000","0.00640","122.20590"
"7.82000","0.00643","122.50598"
"7.84000","0.00646","123.04526"
"7.86000","0.00646","123.48240"
"7.88000","0.00648","123.68919"
"7.90000","0.00650","123.99645"
"7.92000","0.00651","124.27087"
"7.94000","0.00654","124.54195"
"7.96000","0.00654","124.76043"
"7.98000","0.00656","125.05761"
"8.00000","0.00659","125.33127"
"8.02000","0.00659","125.60353"
"8.04000","0.00662","125.84941"
"8.06000","0.00662","126.09319"
"8.08000","0.00664","126.57120"
"8.10000","0.00667","126.86687"
"8.12000","0.00667","127.10342"
"8.14000","0.00670","127.59299"
"8.16000","0.00671","127.99175"
"8.18000","0.00672","128.35950"
"8.20000","0.00675","128.55962"
"8.22000","0.00675","128.88083"
"8.24000","0.00678","129.14513"
"8.26000","0.00679","129.54178"
"8.28000","0.00680","129.90810"
"8.30000","0.00683","130.13689"
"8.32000","0.00683","130.54286"
"8.34000","0.00686","130.85651"
"8.36000","0.00687","131.04243"
"8.38000","0.00688","131.47913"
"8.40000","0.00691","131.71695"
"8.42000","0.00691","131.95363"
"8.44000","0.00694","132.33775"
"8.46000","0.00694","132.55209"
"8.48000","0.00696","132.72485"
"8.50000","0.00699","132.91693"
"8.52000","0.00699","133.33693"
"8.54000","0.00702","133.80481"
"8.56000","0.00702","134.34038"
"8.58000","0.00704","134.52640"
"8.60000","0.00707","134.50215"
"8.62000","0.00707","134.62712"
"8.64000","0.00710","134.92210"
"8.66000","0.00710","135.20245"
"8.68000","0.00713","135.67975"
"8.70000","0.00712","135.93242"
"8.72000","0.00715","136.22504"
"8.74000","0.00715","136.51825"
"8.76000","0.00718","136.61417"
"8.78000","0.00718","136.64064"
"8.80000","0.00721","136.93936"
"8.82000","0.00721","137.39714"
"8.84000","0.00723","137.71609"
"8.86000","0.00726","138.18004"
"8.88000","0.00726","138.45096"
"8.90000","0.00729","138.97971"
"8.92000","0.00731","139.44722"
"8.94000","0.00731","139.62148"
"8.96000","0.00734","139.95338"
"8.98000","0.00737","140.32632"
"9.00000","0.00737","140.57677"
"9.02000","0.00739","140.73830"
"9.04000","0.00742","141.04428"
"9.06000","0.00742","141.40120"
"9.08000","0.00745","141.62494"
"9.10000","0.00745","142.09048"
"9.12000","0.00747","142.54315"
"9.14000","0.00750","142.70056"
"9.16000","0.00750","142.98320"
"9.18000","0.00753","143.43498"
"9.20000","0.00753","143.76889"
"9.22000","0.00755","144.03226"
"9.24000","0.00758","144.17598"
"9.26000","0.00758","144.55069"
"9.28000","0.00761","145.00005"
"9.30000","0.00764","145.44460"
"9.32000","0.00763","145.77553"
"9.34000","0.00766","145.92342"
"9.36000","0.00767","146.18864"
"9.38000","0.00769","146.57393"
"9.40000","0.00771","147.04039"
"9.42000","0.00773","147.35654"
"9.44000","0.00774","147.67207"
"9.46000","0.00777","148.06902"
"9.48000","0.00777","148.16202"
"9.50000","0.00779","148.65958"
"9.52000","0.00782","148.89876"
"9.54000","0.00782","149.03206"
"9.56000","0.00785","149.41153"
"9.58000","0.00787","149.92781"
"9.60000","0.00788","150.37718"
"9.62000","0.00790","150.69330"
"9.64000","0.00792","150.76152"
"9.66000","0.00793","151.15080"
"9.68000","0.00796","151.56987"
"9.70000","0.00796","151.88559"
"9.72000","0.00798","152.32932"
"9.74000","0.00801","152.49333"
"9.76000","0.00801","152.76546"
"9.78000","0.00804","153.13806"
"9.80000","0.00806","153.75978"
"9.82000","0.00806","154.30188"
"9.84000","0.00809","154.52309"
"9.86000","0.00812","154.74582"
"9.88000","0.00812","155.08092"
"9.90000","0.00814","155.40430"
"9.92000","0.00817","155.61659"
"9.94000","0.00817","155.91629"
"9.96000","0.00820","156.05954"
"9.98000","0.00822","156.52008"
"10.00000","0.00822","157.07594"
"10.02000","0.00825","157.48715"
"10.04000","0.00828","157.79674"
"10.06000","0.00828","158.12074"
"10.08000","0.00830","158.40083"
"10.10000","0.00833","158.96211"
"10.12000","0.00835","159.27586"
"10.14000","0.00836","159.70354"
"10.16000","0.00838","160.09877"
"10.18000","0.00841","160.45135"
"10.20000","0.00841","160.83153"
"10.22000","0.00844","161.06654"
"10.24000","0.00844","161.42334"
"10.26000","0.00846","161.68971"
"10.28000","0.00849","161.88312"
"10.30000","0.00849","162.01137"
"10.32000","0.00852","162.45294"
"10.34000","0.00854","163.24350"
"10.36000","0.00854","163.61041"
"10.38000","0.00857","163.58994"
"10.40000","0.00857","163.94759"
"10.42000","0.00860","164.09265"
"10.44000","0.00863","164.43062"
"10.46000","0.00862","164.95370"
"10.48000","0.00865","165.41066"
"10.50000","0.00866","165.82004"
"10.52000","0.00868","166.07141"
"10.54000","0.00871","166.22038"
"10.56000","0.00871","166.57147"
"10.58000","0.00873","166.80690"
"10.60000","0.00874","167.35930"
"10.62000","0.00876","167.61398"
"10.64000","0.00879","167.72968"
"10.66000","0.00879","167.98514"
"10.68000","0.00881","168.47514"
"10.70000","0.00884","168.99475"
"10.72000","0.00884","169.31860"
"10.74000","0.00887","169.57635"
"10.76000","0.00887","169.73004"
"10.78000","0.00889","170.08366"
"10.80000","0.00892","170.57498"
"10.82000","0.00892","171.08763"
"10.84000","0.00895","171.34877"
"10.86000","0.00895","171.49788"
"10.88000","0.00897","171.53914"
"10.90000","0.00900","171.87831"
"10.92000","0.00900","172.21541"
"10.94000","0.00903","172.79092"
"10.96000","0.00903","173.23772"
"10.98000","0.00905","173.42065"
"11.00000","0.00906","173.57077"
"11.02000","0.00908","173.96819"
"11.04000","0.00911","174.37109"
"11.06000","0.00911","174.83960"
"11.08000","0.00913","175.02238"
"11.10000","0.00913","175.29442"
"11.12000","0.00916","175.55196"
"11.14000","0.00916","175.71526"
"11.16000","0.00919","175.99036"
"11.18000","0.00919","176.31918"
"11.20000","0.00921","176.65053"
"11.22000","0.00921","176.88721"
"11.24000","0.00924","177.11305"
"11.26000","0.00924","177.34621"
"11.28000","0.00927","177.49646"
"11.30000","0.00928","177.62329"
"11.32000","0.00929","178.00581"
"11.34000","0.00932","178.38257"
"11.36000","0.00932","178.61571"
"11.38000","0.00935","178.85780"
"11.40000","0.00935","179.19836"
"11.42000","0.00938","179.55598"
"11.44000","0.00940","180.03261"
"11.46000","0.00940","180.44092"
"11.48000","0.00943","180.81381"
"11.50000","0.00946","181.11545"
"11.52000","0.00946","181.50923"
"11.54000","0.00948","181.82146"
"11.56000","0.00949","182.05640"
"11.58000","0.00951","182.52315"
"11.60000","0.00954","182.92081"
"11.62000","0.00954","183.12648"
"11.64000","0.00956","183.32840"
"11.66000","0.00959","183.86079"
"11.68000","0.00959","184.17740"
"11.70000","0.00962","184.02205"
"11.72000","0.00962","184.54184"
"11.74000","0.00964","185.06471"
"11.76000","0.00967","185.26770"
"11.78000","0.00967","185.76196"
"11.80000","0.00970","186.09338"
"11.82000","0.00970","186.31422"
"11.84000","0.00972","186.50331"
"11.86000","0.00975","187.07523"
"11.88000","0.00975","187.35701"
"11.90000","0.00978","187.74614"
"11.92000","0.00980","188.11795"
"11.94000","0.00980","188.76221"
"11.96000","0.00983","189.01631"
"11.98000","0.00983","189.26425"
"12.00000","0.00986","189.37263"
"12.02000","0.00988","189.58827"
"12.04000","0.00988","190.07233"
"12.06000","0.00991","190.68294"
"12.08000","0.00994","191.07253"
"12.10000","0.00994","191.40884"
"12.12000","0.00996","191.51639"
"12.14000","0.00998","191.59848"
"12.16000","0.00999","191.74962"
"12.18000","0.01002","192.15047"
"12.20000","0.01002","192.75116"
"12.22000","0.01004","193.33450"
"12.24000","0.01007","193.71585"
"12.26000","0.01007","193.95151"
"12.28000","0.01010","194.10291"
"12.30000","0.01013","194.50465"
"12.32000","0.01013","194.82076"
"12.34000","0.01015","195.05576"
"12.36000","0.01017","195.35849"
"12.38000","0.01018","195.65602"
"12.40000","0.01021","196.20236"
"12.42000","0.01021","196.64861"
"12.44000","0.01023","196.71135"
"12.46000","0.01026","196.91502"
"12.48000","0.01026","197.18585"
"12.50000","0.01029","197.68185"
"12.52000","0.01031","198.20226"
"12.54000","0.01031","198.45299"
"12.56000","0.01034","198.71913"
"12.58000","0.01034","199.07411"
"12.60000","0.01037","199.39670"
"12.62000","0.01039","199.65233"
"12.64000","0.01039","200.08640"
"12.66000","0.01042","200.47412"
"12.68000","0.01045","200.88681"
"12.70000","0.01045","201.34056"
"12.72000","0.01047","201.93196"
"12.74000","0.01049","202.17314"
"12.76000","0.01050","202.42467"
"12.78000","0.01053","202.55583"
"12.80000","0.01053","203.13605"
"12.82000","0.01055","203.37334"
"12.84000","0.01058","203.68221"
"12.86000","0.01058","204.08116"
"12.88000","0.01061","204.33916"
"12.90000","0.01063","204.79665"
"12.92000","0.01063","205.18741"
"12.94000","0.01066","205.35194"
"12.96000","0.01069","205.59081"
"12.98000","0.01069","206.01436"
"13.00000","0.01071","206.50276"
"13.02000","0.01074","206.81190"
"13.04000","0.01074","207.16113"
"13.06000","0.01077","207.59660"
"13.08000","0.01080","207.87103"
"13.10000","0.01079","208.27574"
"13.12000","0.01082","208.65149"
"13.14000","0.01085","208.89644"
"13.16000","0.01085","209.41533"
"13.18000","0.01088","209.76141"
"13.20000","0.01090","209.97789"
"13.22000","0.01093","210.28018"
"13.24000","0.01093","210.49876"
"13.26000","0.01096","211.08017"
"13.28000","0.01098","211.77621"
"13.30000","0.01098","212.11926"
"13.32000","0.01101","212.35449"
"13.34000","0.01104","212.60204"
"13.36000","0.01106","213.05180"
"13.38000","0.01106","213.24170"
"13.40000","0.01109","213.62486"
"13.42000","0.01110","214.14288"
"13.44000","0.01112","214.35225"
"13.46000","0.01114","214.79910"
"13.48000","0.01114","215.23956"
"13.50000","0.01117","215.36897"
"13.52000","0.01117","215.81343"
"13.54000","0.01120","216.14142"
"13.56000","0.01122","216.23781"
"13.58000","0.01122","216.45351"
"13.60000","0.01125","216.96107"
"13.62000","0.01126","217.36671"
"13.64000","0.01128","217.70848"
"13.66000","0.01130","218.04317"
"13.68000","0.01130","218.40701"
"13.70000","0.01133","218.76752"
"13.72000","0.01136","218.90781"
"13.74000","0.01136","219.16583"
"13.76000","0.01138","219.56718"
"13.78000","0.01140","220.07372"
"13.80000","0.01141","220.36504"
"13.82000","0.01144","220.74936"
"13.84000","0.01144","221.09404"
"13.86000","0.01146","221.37828"
"13.88000","0.01149","221.67235"
"13.90000","0.01149","222.06274"
"13.92000","0.01152","222.60730"
"13.94000","0.01155","223.11296"
"13.96000","0.01154","223.32074"
"13.98000","0.01157","223.65730"
"14.00000","0.01158","223.81714"
"14.02000","0.01160","224.13818"
"14.04000","0.01163","224.38806"
"14.06000","0.01163","224.87247"
"14.08000","0.01165","225.29131"
"14.10000","0.01168","225.57877"
"14.12000","0.01168","225.94228"
"14.14000","0.01171","226.16710"
"14.16000","0.01171","226.49760"
"14.18000","0.01173","226.87929"
"14.20000","0.01176","226.99246"
"14.22000","0.01176","227.08769"
"14.24000","0.01179","227.66910"
"14.26000","0.01181","228.05173"
"14.28000","0.01181","228.46974"
"14.30000","0.01184","228.70421"
"14.32000","0.01184","229.13951"
"14.34000","0.01187","229.23015"
"14.36000","0.01189","229.48102"
"14.38000","0.01189","229.82014"
"14.40000","0.01192","230.17177"
"14.42000","0.01194","230.48735"
"14.44000","0.01195","230.96550"
"14.46000","0.01197","231.24942"
"14.48000","0.01197","231.62375"
"14.50000","0.01200","232.06261"
"14.52000","0.01203","232.30298"
"14.54000","0.01203","232.57854"
"14.56000","0.01205","232.89082"
"14.58000","0.01207","233.24043"
"14.60000","0.01208","233.56210"
"14.62000","0.01211","233.85019"
"14.64000","0.01211","234.19200"
"14.66000","0.01213","234.51666"
"14.68000","0.01216","234.90356"
"14.70000","0.01216","235.34044"
"14.72000","0.01219","235.50642"
"14.74000","0.01219","235.80641"
"14.76000","0.01221","236.00743"
"14.78000","0.01224","236.18578"
"14.80000","0.01224","236.52451"
"14.82000","0.01227","237.17313"
"14.84000","0.01227","237.55154"
"14.86000","0.01229","237.68715"
"14.88000","0.01231","237.92509"
"14.90000","0.01232","238.39180"
"14.92000","0.01235","238.61162"
"14.94000","0.01235","238.68056"
"14.96000","0.01237","239.03214"
"14.98000","0.01237","239.45523"
"15.00000","0.01240","239.86516"
"15.02000","0.01243","240.28374"
"15.04000","0.01243","240.60489"
"15.06000","0.01246","240.76596"
"15.08000","0.01248","241.16397"
"15.10000","0.01248","241.39384"
"15.12000","0.01251","241.83015"
"15.14000","0.01254","242.22235"
"15.16000","0.01254","242.67351"
"15.18000","0.01256","243.01505"
"15.20000","0.01259","243.35152"
"15.22000","0.01259","243.73271"
"15.24000","0.01262","244.18127"
"15.26000","0.01264","244.29709"
"15.28000","0.01264","244.48589"
"15.30000","0.01267","245.14211"
"15.32000","0.01267","245.53165"
"15.34000","0.01270","245.66010"
"15.36000","0.01272","245.87605"
"15.38000","0.01272","246.26447"
"15.40000","0.01275","246.73096"
"15.42000","0.01277","247.12720"
"15.44000","0.01278","247.41460"
"15.46000","0.01280","247.68997"
"15.48000","0.01280","248.09505"
"15.50000","0.01283","248.22127"
"15.52000","0.01286","248.57956"
"15.54000","0.01286","249.01433"
"15.56000","0.01288","249.28767"
"15.58000","0.01291","249.58174"
"15.60000","0.01291","249.84975"
"15.62000","0.01294","250.31287"
"15.64000","0.01294","250.53380"
"15.66000","0.01296","250.88997"
"15.68000","0.01299","251.54784"
"15.70000","0.01299","251.85095"
"15.72000","0.01302","252.25880"
"15.74000","0.01302","252.45589"
"15.76000","0.01304","252.72392"
"15.78000","0.01307","253.19521"
"15.80000","0.01307","253.69150"
"15.82000","0.01310","254.12103"
"15.84000","0.01313","254.49852"
"15.86000","0.01313","254.68860"
"15.88000","0.01315","255.12404"
"15.90000","0.01317","255.41129"
"15.92000","0.01318","255.63350"
"15.94000","0.01321","255.79015"
"15.96000","0.01321","256.15527"
"15.98000","0.01323","256.47778"
"16.00000","0.01326","256.59491"
"16.02000","0.01326","256.93484"
"16.04000","0.01329","257.44370"
"16.06000","0.01331","257.90848"
"16.08000","0.01331","258.21613"
"16.10000","0.01334","258.59125"
"16.12000","0.01334","258.98032"
"16.14000","0.01337","259.27301"
"16.16000","0.01339","259.67377"
"16.18000","0.01339","259.99551"
"16.20000","0.01342","260.11215"
"16.22000","0.01345","260.21179"
"16.24000","0.01345","260.60086"
"16.26000","0.01347","261.04688"
"16.28000","0.01347","261.57986"
"16.30000","0.01350","261.77267"
"16.32000","0.01353","261.89856"
"16.34000","0.01353","262.07071"
