Time measurement,Displacement,Primary force measurement,Composite strain,Flexure stress
"2.30000","0.00171","17.29772","0.00005","4.08418"
"2.32000","0.00174","17.43561","0.00005","4.11674"
"2.34000","0.00174","18.00631","0.00005","4.25149"
"2.36000","0.00177","18.27495","0.00006","4.31492"
"2.38000","0.00179","18.25804","0.00006","4.31093"
"2.40000","0.00179","18.53610","0.00006","4.37658"
"2.42000","0.00182","18.52685","0.00006","4.37440"
"2.44000","0.00185","18.73501","0.00006","4.42354"
"2.46000","0.00185","18.99992","0.00006","4.48609"
"2.48000","0.00188","19.13477","0.00006","4.51793"
"2.50000","0.00188","19.30537","0.00006","4.55821"
"2.52000","0.00190","19.51737","0.00006","4.60827"
"2.54000","0.00190","19.59666","0.00006","4.62699"
"2.56000","0.00193","19.77359","0.00006","4.66876"
"2.58000","0.00196","20.11345","0.00006","4.74901"
"2.60000","0.00196","20.39334","0.00006","4.81509"
"2.62000","0.00198","20.39808","0.00006","4.81621"
"2.64000","0.00200","20.45782","0.00006","4.83032"
"2.66000","0.00201","20.74028","0.00006","4.89701"
"2.68000","0.00204","21.00342","0.00006","4.95914"
"2.70000","0.00204","21.15958","0.00006","4.99601"
"2.72000","0.00206","21.34923","0.00006","5.04079"
"2.74000","0.00209","21.58174","0.00007","5.09569"
"2.76000","0.00209","21.60264","0.00007","5.10062"
"2.78000","0.00212","22.07377","0.00007","5.21186"
"2.80000","0.00212","22.53575","0.00007","5.32094"
"2.82000","0.00214","22.53356","0.00007","5.32042"
"2.84000","0.00217","22.66007","0.00007","5.35030"
"2.86000","0.00217","22.94978","0.00007","5.41870"
"2.88000","0.00220","23.04419","0.00007","5.44099"
"2.90000","0.00220","23.08167","0.00007","5.44984"
"2.92000","0.00222","23.19348","0.00007","5.47624"
"2.94000","0.00225","23.31781","0.00007","5.50559"
"2.96000","0.00225","23.52788","0.00007","5.55519"
"2.98000","0.00228","24.02057","0.00007","5.67152"
"3.00000","0.00230","24.34578","0.00007","5.74831"
"3.02000","0.00231","24.74406","0.00007","5.84235"
"3.04000","0.00233","24.94541","0.00007","5.88989"
"3.06000","0.00236","25.24033","0.00007","5.95952"
"3.08000","0.00236","25.38135","0.00007","5.99282"
"3.10000","0.00238","25.37692","0.00007","5.99177"
"3.12000","0.00238","25.54309","0.00007","6.03101"
"3.14000","0.00241","25.89475","0.00008","6.11404"
"3.16000","0.00244","26.07790","0.00008","6.15728"
"3.18000","0.00244","26.11609","0.00008","6.16630"
"3.20000","0.00246","26.45109","0.00008","6.24540"
"3.22000","0.00246","26.64403","0.00008","6.29095"
"3.24000","0.00249","26.89973","0.00008","6.35132"
"3.26000","0.00251","27.04043","0.00008","6.38454"
"3.28000","0.00252","27.13151","0.00008","6.40605"
"3.30000","0.00254","27.15235","0.00008","6.41097"
"3.32000","0.00254","27.43856","0.00008","6.47855"
"3.34000","0.00257","27.94541","0.00008","6.59822"
"3.36000","0.00260","28.27625","0.00008","6.67634"
"3.38000","0.00260","28.18447","0.00008","6.65467"
"3.40000","0.00262","28.35870","0.00008","6.69580"
"3.42000","0.00263","28.61662","0.00008","6.75670"
"3.44000","0.00265","28.98523","0.00008","6.84373"
"3.46000","0.00268","28.99729","0.00008","6.84658"
"3.48000","0.00268","29.05424","0.00008","6.86003"
"3.50000","0.00271","29.35931","0.00008","6.93206"
"3.52000","0.00273","29.72836","0.00009","7.01919"
"3.54000","0.00273","29.97443","0.00009","7.07730"
"3.56000","0.00276","30.15324","0.00009","7.11952"
"3.58000","0.00279","30.35414","0.00009","7.16695"
"3.60000","0.00279","30.48845","0.00009","7.19866"
"3.62000","0.00281","30.88665","0.00009","7.29268"
"3.64000","0.00284","31.19819","0.00009","7.36624"
"3.66000","0.00284","31.34230","0.00009","7.40027"
"3.68000","0.00287","31.32613","0.00009","7.39645"
"3.70000","0.00288","31.45388","0.00009","7.42661"
"3.72000","0.00289","31.63792","0.00009","7.47007"
"3.74000","0.00292","32.21627","0.00009","7.60662"
"3.76000","0.00292","32.47167","0.00009","7.66692"
"3.78000","0.00295","32.61714","0.00009","7.70127"
"3.80000","0.00297","32.71029","0.00009","7.72326"
"3.82000","0.00297","33.02507","0.00009","7.79759"
"3.84000","0.00300","32.93835","0.00009","7.77711"
"3.86000","0.00302","33.24363","0.00009","7.84919"
"3.88000","0.00303","33.53044","0.00009","7.91691"
"3.90000","0.00305","33.83793","0.00010","7.98951"
"3.92000","0.00305","34.20908","0.00010","8.07714"
"3.94000","0.00308","34.37593","0.00010","8.11654"
"3.96000","0.00310","34.62830","0.00010","8.17613"
"3.98000","0.00311","35.01407","0.00010","8.26721"
"4.00000","0.00313","35.06615","0.00010","8.27951"
"4.02000","0.00313","35.07128","0.00010","8.28072"
"4.04000","0.00316","35.27342","0.00010","8.32845"
"4.06000","0.00319","35.25001","0.00010","8.32292"
"4.08000","0.00319","35.38317","0.00010","8.35436"
"4.10000","0.00321","36.04866","0.00010","8.51149"
"4.12000","0.00324","36.35209","0.00010","8.58313"
"4.14000","0.00324","36.39681","0.00010","8.59369"
"4.16000","0.00327","36.60469","0.00010","8.64277"
"4.18000","0.00329","37.06433","0.00010","8.75130"
"4.20000","0.00330","37.28138","0.00010","8.80255"
"4.22000","0.00332","37.43100","0.00010","8.83787"
"4.24000","0.00335","37.55893","0.00010","8.86808"
"4.26000","0.00335","37.52747","0.00010","8.86065"
"4.28000","0.00338","37.84121","0.00011","8.93473"
"4.30000","0.00340","38.10889","0.00011","8.99793"
"4.32000","0.00340","38.46109","0.00011","9.08109"
"4.34000","0.00343","38.73241","0.00011","9.14515"
"4.36000","0.00346","38.73022","0.00011","9.14464"
"4.38000","0.00346","38.84726","0.00011","9.17227"
"4.40000","0.00348","39.31878","0.00011","9.28360"
"4.42000","0.00351","39.62461","0.00011","9.35581"
"4.44000","0.00351","39.77994","0.00011","9.39249"
"4.46000","0.00354","39.96354","0.00011","9.43584"
"4.48000","0.00354","40.00151","0.00011","9.44480"
"4.50000","0.00356","40.26540","0.00011","9.50711"
"4.52000","0.00359","40.59326","0.00011","9.58452"
"4.54000","0.00359","40.86819","0.00011","9.64943"
"4.56000","0.00362","40.86435","0.00011","9.64853"
"4.58000","0.00364","41.04826","0.00011","9.69195"
"4.60000","0.00364","40.99805","0.00011","9.68010"
"4.62000","0.00367","41.44784","0.00011","9.78629"
"4.64000","0.00370","42.07866","0.00012","9.93524"
"4.66000","0.00370","42.30319","0.00012","9.98825"
"4.68000","0.00372","42.23030","0.00012","9.97104"
"4.70000","0.00375","42.33147","0.00012","9.99493"
"4.72000","0.00375","42.58014","0.00012","10.05364"
"4.74000","0.00378","42.85202","0.00012","10.11784"
"4.76000","0.00380","43.11100","0.00012","10.17898"
"4.78000","0.00380","43.30557","0.00012","10.22493"
"4.80000","0.00383","43.46855","0.00012","10.26341"
"4.82000","0.00386","43.66787","0.00012","10.31047"
"4.84000","0.00388","44.07994","0.00012","10.40776"
"4.86000","0.00388","44.52305","0.00012","10.51239"
"4.88000","0.00391","44.49233","0.00012","10.50513"
"4.90000","0.00394","44.66035","0.00012","10.54480"
"4.92000","0.00396","44.97072","0.00012","10.61809"
"4.94000","0.00396","45.27611","0.00012","10.69019"
"4.96000","0.00399","45.56621","0.00012","10.75869"
"4.98000","0.00402","45.78946","0.00013","10.81140"
"5.00000","0.00402","45.78543","0.00013","10.81045"
"5.02000","0.00404","45.81200","0.00013","10.81672"
"5.04000","0.00407","46.22711","0.00013","10.91473"
"5.06000","0.00407","46.59959","0.00013","11.00268"
"5.08000","0.00410","46.88504","0.00013","11.07008"
"5.10000","0.00410","46.96893","0.00013","11.08989"
"5.12000","0.00413","47.23943","0.00013","11.15375"
"5.14000","0.00415","47.34233","0.00013","11.17805"
"5.16000","0.00415","47.72447","0.00013","11.26828"
"5.18000","0.00418","47.93598","0.00013","11.31822"
"5.20000","0.00418","48.08111","0.00013","11.35248"
"5.22000","0.00421","48.11688","0.00013","11.36093"
"5.24000","0.00423","48.09555","0.00013","11.35589"
"5.26000","0.00423","48.44905","0.00013","11.43936"
"5.28000","0.00426","48.56818","0.00013","11.46749"
"5.30000","0.00427","48.89853","0.00013","11.54549"
"5.32000","0.00429","49.27186","0.00013","11.63363"
"5.34000","0.00431","49.36190","0.00013","11.65489"
"5.36000","0.00431","49.44654","0.00013","11.67488"
"5.38000","0.00434","49.76742","0.00014","11.75064"
"5.40000","0.00437","49.96948","0.00014","11.79835"
"5.42000","0.00437","50.17192","0.00014","11.84615"
"5.44000","0.00439","50.41839","0.00014","11.90434"
"5.46000","0.00442","50.37359","0.00014","11.89376"
"5.48000","0.00442","50.48890","0.00014","11.92099"
"5.50000","0.00445","50.72488","0.00014","11.97671"
"5.52000","0.00445","51.29433","0.00014","12.11116"
"5.54000","0.00447","51.53847","0.00014","12.16880"
"5.56000","0.00450","51.63481","0.00014","12.19155"
"5.58000","0.00450","51.84156","0.00014","12.24037"
"5.60000","0.00453","52.07763","0.00014","12.29611"
"5.62000","0.00453","52.20046","0.00014","12.32511"
"5.64000","0.00455","52.12851","0.00014","12.30812"
"5.66000","0.00458","52.46677","0.00014","12.38799"
"5.68000","0.00458","52.67307","0.00014","12.43670"
"5.70000","0.00461","53.09236","0.00014","12.53570"
"5.72000","0.00463","53.34634","0.00014","12.59566"
"5.74000","0.00463","53.41914","0.00014","12.61285"
"5.76000","0.00466","53.56206","0.00015","12.64660"
"5.78000","0.00466","53.55510","0.00015","12.64495"
"5.80000","0.00469","53.92394","0.00015","12.73204"
"5.82000","0.00471","54.19136","0.00015","12.79518"
"5.84000","0.00471","54.30444","0.00015","12.82188"
"5.86000","0.00474","54.42817","0.00015","12.85110"
"5.88000","0.00476","54.61989","0.00015","12.89636"
"5.90000","0.00477","54.92428","0.00015","12.96823"
"5.92000","0.00480","55.10916","0.00015","13.01188"
"5.94000","0.00479","55.13484","0.00015","13.01795"
"5.96000","0.00482","55.58425","0.00015","13.12406"
"5.98000","0.00483","55.76811","0.00015","13.16747"
"6.00000","0.00485","55.97661","0.00015","13.21670"
"6.02000","0.00488","56.27805","0.00015","13.28787"
"6.04000","0.00487","56.57175","0.00015","13.35722"
"6.06000","0.00490","56.61489","0.00015","13.36740"
"6.08000","0.00493","56.73390","0.00015","13.39550"
"6.10000","0.00493","57.05288","0.00015","13.47082"
"6.12000","0.00496","57.17861","0.00015","13.50050"
"6.14000","0.00496","57.29082","0.00015","13.52700"
"6.16000","0.00498","57.65953","0.00016","13.61405"
"6.18000","0.00501","57.66162","0.00016","13.61455"
"6.20000","0.00501","57.89474","0.00016","13.66959"
"6.22000","0.00504","58.04662","0.00016","13.70545"
"6.24000","0.00505","58.17147","0.00016","13.73493"
"6.26000","0.00506","58.49207","0.00016","13.81063"
"6.28000","0.00509","58.71960","0.00016","13.86435"
"6.30000","0.00509","58.95331","0.00016","13.91953"
"6.32000","0.00512","59.11235","0.00016","13.95708"
"6.34000","0.00512","59.53864","0.00016","14.05773"
"6.36000","0.00514","59.76997","0.00016","14.11235"
"6.38000","0.00517","59.88267","0.00016","14.13896"
"6.40000","0.00517","59.95267","0.00016","14.15549"
"6.42000","0.00520","60.17099","0.00016","14.20704"
"6.44000","0.00520","60.39712","0.00016","14.26043"
"6.46000","0.00522","60.76060","0.00016","14.34625"
"6.48000","0.00525","60.91033","0.00016","14.38161"
"6.50000","0.00525","60.93030","0.00016","14.38632"
"6.52000","0.00528","61.14427","0.00016","14.43684"
"6.54000","0.00528","61.45227","0.00016","14.50956"
"6.56000","0.00530","61.70949","0.00017","14.57030"
"6.58000","0.00533","61.96669","0.00017","14.63102"
"6.60000","0.00533","61.87091","0.00017","14.60841"
"6.62000","0.00536","62.03832","0.00017","14.64794"
"6.64000","0.00536","62.18529","0.00017","14.68264"
"6.66000","0.00538","62.48254","0.00017","14.75282"
"6.68000","0.00539","62.71527","0.00017","14.80777"
"6.70000","0.00541","62.82075","0.00017","14.83268"
"6.72000","0.00544","62.81115","0.00017","14.83041"
"6.74000","0.00544","62.98066","0.00017","14.87043"
"6.76000","0.00546","63.23567","0.00017","14.93064"
"6.78000","0.00546","63.29875","0.00017","14.94554"
"6.80000","0.00549","63.72103","0.00017","15.04524"
"6.82000","0.00549","63.84062","0.00017","15.07348"
"6.84000","0.00552","63.96659","0.00017","15.10322"
"6.86000","0.00552","64.33613","0.00017","15.19047"
"6.88000","0.00554","64.56099","0.00017","15.24357"
"6.90000","0.00554","64.53903","0.00017","15.23838"
"6.92000","0.00557","64.72674","0.00017","15.28270"
"6.94000","0.00560","64.83829","0.00017","15.30904"
"6.96000","0.00560","65.14327","0.00017","15.38105"
"6.98000","0.00563","65.34839","0.00018","15.42948"
"7.00000","0.00565","65.54903","0.00018","15.47685"
"7.02000","0.00565","65.94852","0.00018","15.57118"
"7.04000","0.00568","66.16777","0.00018","15.62294"
"7.06000","0.00570","66.30032","0.00018","15.65424"
"7.08000","0.00571","66.49909","0.00018","15.70117"
"7.10000","0.00573","66.76987","0.00018","15.76511"
"7.12000","0.00575","67.12678","0.00018","15.84938"
"7.14000","0.00576","67.23318","0.00018","15.87450"
"7.16000","0.00579","67.32397","0.00018","15.89594"
"7.18000","0.00579","67.35400","0.00018","15.90303"
"7.20000","0.00581","67.53399","0.00018","15.94552"
"7.22000","0.00584","67.97177","0.00018","16.04889"
"7.24000","0.00584","68.14181","0.00018","16.08904"
"7.26000","0.00587","68.21677","0.00018","16.10674"
"7.28000","0.00589","68.36661","0.00018","16.14211"
"7.30000","0.00589","68.74358","0.00018","16.23112"
"7.32000","0.00592","69.05134","0.00018","16.30379"
"7.34000","0.00593","69.14214","0.00018","16.32523"
"7.36000","0.00595","69.29263","0.00019","16.36076"
"7.38000","0.00597","69.41766","0.00019","16.39028"
"7.40000","0.00597","69.67942","0.00019","16.45208"
"7.42000","0.00600","70.03776","0.00019","16.53669"
"7.44000","0.00603","70.11749","0.00019","16.55552"
"7.46000","0.00603","70.20819","0.00019","16.57693"
"7.48000","0.00605","70.42237","0.00019","16.62750"
"7.50000","0.00608","70.83714","0.00019","16.72544"
"7.52000","0.00608","71.10361","0.00019","16.78835"
"7.54000","0.00611","71.24252","0.00019","16.82115"
"7.56000","0.00611","71.39048","0.00019","16.85608"
"7.58000","0.00613","71.59988","0.00019","16.90553"
"7.60000","0.00616","71.58376","0.00019","16.90172"
"7.62000","0.00616","71.65292","0.00019","16.91805"
"7.64000","0.00619","71.82802","0.00019","16.95939"
"7.66000","0.00621","72.18528","0.00019","17.04375"
"7.68000","0.00621","72.26261","0.00019","17.06200"
"7.70000","0.00624","72.63265","0.00019","17.14938"
"7.72000","0.00625","73.02567","0.00019","17.24217"
"7.74000","0.00627","73.23483","0.00020","17.29156"
"7.76000","0.00629","73.29726","0.00020","17.30630"
"7.78000","0.00629","73.52073","0.00020","17.35906"
"7.80000","0.00632","73.87029","0.00020","17.44160"
"7.82000","0.00635","73.88217","0.00020","17.44440"
"7.84000","0.00635","74.03310","0.00020","17.48004"
"7.86000","0.00637","74.41578","0.00020","17.57039"
"7.88000","0.00639","74.72504","0.00020","17.64341"
"7.90000","0.00640","74.82983","0.00020","17.66815"
"7.92000","0.00643","74.91221","0.00020","17.68760"
"7.94000","0.00643","75.24751","0.00020","17.76677"
"7.96000","0.00646","75.38093","0.00020","17.79827"
"7.98000","0.00648","75.50878","0.00020","17.82846"
"8.00000","0.00648","75.91200","0.00020","17.92367"
"8.02000","0.00651","75.99871","0.00020","17.94414"
"8.04000","0.00654","76.24640","0.00020","18.00262"
"8.06000","0.00654","76.48454","0.00020","18.05885"
"8.08000","0.00656","76.71449","0.00020","18.11314"
"8.10000","0.00656","77.03450","0.00020","18.18870"
"8.12000","0.00659","77.18837","0.00021","18.22503"
"8.14000","0.00662","77.20626","0.00021","18.22926"
"8.16000","0.00662","77.41558","0.00021","18.27868"
"8.18000","0.00664","77.70477","0.00021","18.34696"
"8.20000","0.00667","77.64576","0.00021","18.33302"
"8.22000","0.00667","77.94263","0.00021","18.40312"
"8.24000","0.00670","78.40479","0.00021","18.51224"
"8.26000","0.00672","78.62149","0.00021","18.56341"
"8.28000","0.00672","78.73020","0.00021","18.58908"
"8.30000","0.00675","78.83420","0.00021","18.61363"
"8.32000","0.00677","79.10655","0.00021","18.67793"
"8.34000","0.00678","79.36480","0.00021","18.73891"
"8.36000","0.00680","79.62010","0.00021","18.79919"
"8.38000","0.00680","79.83702","0.00021","18.85041"
"8.40000","0.00683","80.22150","0.00021","18.94119"
"8.42000","0.00685","80.31202","0.00021","18.96256"
"8.44000","0.00686","80.46896","0.00021","18.99961"
"8.46000","0.00688","80.62640","0.00021","19.03679"
"8.48000","0.00688","80.75593","0.00021","19.06737"
"8.50000","0.00691","81.17115","0.00022","19.16541"
"8.52000","0.00694","81.30228","0.00022","19.19637"
"8.54000","0.00694","81.56263","0.00022","19.25784"
"8.56000","0.00696","81.74433","0.00022","19.30074"
"8.58000","0.00696","81.78595","0.00022","19.31057"
"8.60000","0.00699","81.89764","0.00022","19.33694"
"8.62000","0.00702","82.19292","0.00022","19.40666"
"8.64000","0.00702","82.47923","0.00022","19.47426"
"8.66000","0.00704","82.82487","0.00022","19.55587"
"8.68000","0.00704","82.95574","0.00022","19.58677"
"8.70000","0.00707","82.99106","0.00022","19.59511"
"8.72000","0.00707","83.01875","0.00022","19.60165"
"8.74000","0.00710","83.08356","0.00022","19.61695"
"8.76000","0.00713","83.29617","0.00022","19.66715"
"8.78000","0.00712","83.75727","0.00022","19.77602"
"8.80000","0.00715","84.00399","0.00022","19.83427"
"8.82000","0.00715","84.16572","0.00022","19.87246"
"8.84000","0.00718","84.26511","0.00022","19.89593"
"8.86000","0.00718","84.35791","0.00022","19.91784"
"8.88000","0.00721","84.48811","0.00022","19.94858"
"8.90000","0.00723","84.76160","0.00023","20.01315"
"8.92000","0.00723","84.99814","0.00023","20.06900"
"8.94000","0.00726","85.12372","0.00023","20.09865"
"8.96000","0.00727","85.42038","0.00023","20.16870"
"8.98000","0.00729","85.65150","0.00023","20.22327"
"9.00000","0.00731","85.86475","0.00023","20.27362"
"9.02000","0.00731","86.21265","0.00023","20.35576"
"9.04000","0.00734","86.50056","0.00023","20.42374"
"9.06000","0.00736","86.40605","0.00023","20.40143"
"9.08000","0.00737","86.39801","0.00023","20.39953"
"9.10000","0.00739","86.66202","0.00023","20.46186"
"9.12000","0.00739","86.89281","0.00023","20.51636"
"9.14000","0.00742","87.20464","0.00023","20.58998"
"9.16000","0.00745","87.45133","0.00023","20.64823"
"9.18000","0.00745","87.51107","0.00023","20.66233"
"9.20000","0.00747","87.55367","0.00023","20.67239"
"9.22000","0.00747","87.87624","0.00023","20.74855"
"9.24000","0.00750","88.25300","0.00023","20.83751"
"9.26000","0.00753","88.57601","0.00023","20.91378"
"9.28000","0.00753","88.82886","0.00023","20.97348"
"9.30000","0.00755","89.05364","0.00024","21.02655"
"9.32000","0.00757","89.28791","0.00024","21.08187"
"9.34000","0.00758","89.47681","0.00024","21.12647"
"9.36000","0.00761","89.53259","0.00024","21.13964"
"9.38000","0.00761","89.49798","0.00024","21.13147"
"9.40000","0.00763","89.66612","0.00024","21.17117"
"9.42000","0.00766","89.72669","0.00024","21.18547"
"9.44000","0.00766","90.04913","0.00024","21.26160"
"9.46000","0.00769","90.47835","0.00024","21.36294"
"9.48000","0.00771","90.78690","0.00024","21.43579"
"9.50000","0.00771","90.99986","0.00024","21.48608"
"9.52000","0.00774","91.09314","0.00024","21.50810"
"9.54000","0.00774","91.31010","0.00024","21.55933"
"9.56000","0.00777","91.52004","0.00024","21.60890"
"9.58000","0.00780","91.69406","0.00024","21.64999"
"9.60000","0.00779","91.67043","0.00024","21.64441"
"9.62000","0.00782","91.75751","0.00024","21.66497"
"9.64000","0.00782","92.12186","0.00024","21.75099"
"9.66000","0.00785","92.07116","0.00024","21.73902"
"9.68000","0.00788","92.26639","0.00025","21.78512"
"9.70000","0.00788","92.57882","0.00025","21.85889"
"9.72000","0.00790","92.89893","0.00025","21.93447"
"9.74000","0.00792","93.21723","0.00025","22.00962"
"9.76000","0.00793","93.42661","0.00025","22.05906"
"9.78000","0.00796","93.61455","0.00025","22.10343"
"9.80000","0.00796","93.88777","0.00025","22.16794"
"9.82000","0.00798","94.07000","0.00025","22.21097"
"9.84000","0.00801","94.21940","0.00025","22.24625"
"9.86000","0.00801","94.25966","0.00025","22.25575"
"9.88000","0.00804","94.36727","0.00025","22.28116"
"9.90000","0.00804","94.68086","0.00025","22.35520"
"9.92000","0.00806","94.83173","0.00025","22.39082"
"9.94000","0.00809","95.16039","0.00025","22.46843"
"9.96000","0.00809","95.56825","0.00025","22.56473"
"9.98000","0.00812","95.73729","0.00025","22.60464"
"10.00000","0.00814","95.90591","0.00025","22.64445"
"10.02000","0.00814","96.04202","0.00025","22.67659"
"10.04000","0.00817","96.17610","0.00025","22.70824"
"10.06000","0.00820","96.70209","0.00026","22.83244"
"10.08000","0.00820","97.07485","0.00026","22.92045"
"10.10000","0.00822","96.94955","0.00026","22.89087"
"10.12000","0.00825","97.09128","0.00026","22.92433"
"10.14000","0.00825","97.15655","0.00026","22.93974"
"10.16000","0.00828","97.53561","0.00026","23.02924"
"10.18000","0.00830","97.75188","0.00026","23.08031"
"10.20000","0.00830","97.91535","0.00026","23.11890"
"10.22000","0.00833","98.19750","0.00026","23.18552"
"10.24000","0.00833","98.43809","0.00026","23.24232"
"10.26000","0.00836","98.69207","0.00026","23.30229"
