Time measurement,Displacement,Primary force measurement,Composite strain,Flexure stress
"1.84000","0.00137","10.95752","0.00004","2.58719"
"1.86000","0.00137","11.19627","0.00004","2.64356"
"1.88000","0.00139","11.36436","0.00004","2.68325"
"1.90000","0.00142","11.70624","0.00004","2.76397"
"1.92000","0.00142","11.95235","0.00004","2.82208"
"1.94000","0.00145","11.98044","0.00005","2.82872"
"1.96000","0.00147","12.16256","0.00005","2.87171"
"1.98000","0.00147","12.42730","0.00005","2.93422"
"2.00000","0.00150","12.25985","0.00005","2.89469"
"2.02000","0.00150","12.55282","0.00005","2.96386"
"2.04000","0.00153","12.98710","0.00005","3.06640"
"2.06000","0.00155","13.19343","0.00005","3.11511"
"2.08000","0.00155","13.01273","0.00005","3.07245"
"2.10000","0.00158","13.16475","0.00005","3.10834"
"2.12000","0.00160","13.37934","0.00005","3.15901"
"2.14000","0.00161","13.55838","0.00005","3.20128"
"2.16000","0.00163","13.89917","0.00005","3.28175"
"2.18000","0.00164","14.15892","0.00005","3.34308"
"2.20000","0.00166","14.13498","0.00005","3.33743"
"2.22000","0.00169","14.21152","0.00005","3.35550"
"2.24000","0.00169","14.44917","0.00005","3.41161"
"2.26000","0.00171","14.42216","0.00005","3.40523"
"2.28000","0.00174","14.58621","0.00005","3.44396"
"2.30000","0.00174","15.00817","0.00005","3.54360"
"2.32000","0.00177","15.36413","0.00006","3.62764"
"2.34000","0.00177","15.74352","0.00006","3.71722"
"2.36000","0.00179","15.86231","0.00006","3.74527"
"2.38000","0.00182","15.95342","0.00006","3.76678"
"2.40000","0.00182","16.04933","0.00006","3.78943"
"2.42000","0.00185","16.06013","0.00006","3.79197"
"2.44000","0.00188","16.09944","0.00006","3.80126"
"2.46000","0.00187","16.18109","0.00006","3.82053"
"2.48000","0.00190","16.56432","0.00006","3.91102"
"2.50000","0.00192","16.86328","0.00006","3.98161"
"2.52000","0.00193","16.95877","0.00006","4.00415"
"2.54000","0.00196","17.32875","0.00006","4.09151"
"2.56000","0.00198","17.60714","0.00006","4.15724"
"2.58000","0.00198","17.70473","0.00006","4.18028"
"2.60000","0.00201","17.71631","0.00006","4.18302"
"2.62000","0.00203","17.97964","0.00006","4.24519"
"2.64000","0.00204","18.20138","0.00006","4.29755"
"2.66000","0.00206","18.20101","0.00006","4.29746"
"2.68000","0.00206","18.40007","0.00006","4.34446"
"2.70000","0.00209","18.59909","0.00007","4.39145"
"2.72000","0.00212","18.86693","0.00007","4.45469"
"2.74000","0.00212","19.32105","0.00007","4.56191"
"2.76000","0.00214","19.58635","0.00007","4.62455"
"2.78000","0.00214","19.56074","0.00007","4.61851"
"2.80000","0.00217","19.55770","0.00007","4.61779"
"2.82000","0.00220","19.83810","0.00007","4.68399"
"2.84000","0.00220","19.86518","0.00007","4.69039"
"2.86000","0.00222","19.90778","0.00007","4.70045"
"2.88000","0.00225","20.23148","0.00007","4.77688"
"2.90000","0.00225","20.61273","0.00007","4.86689"
"2.92000","0.00228","20.69653","0.00007","4.88668"
"2.94000","0.00228","21.09819","0.00007","4.98152"
"2.96000","0.00230","21.45039","0.00007","5.06468"
"2.98000","0.00233","21.44666","0.00007","5.06379"
"3.00000","0.00233","21.27352","0.00007","5.02291"
"3.02000","0.00236","21.28498","0.00007","5.02562"
"3.04000","0.00236","21.67499","0.00007","5.11771"
"3.06000","0.00238","21.90348","0.00007","5.17166"
"3.08000","0.00241","21.99856","0.00008","5.19410"
"3.10000","0.00241","22.17937","0.00008","5.23680"
"3.12000","0.00244","22.32922","0.00008","5.27218"
"3.14000","0.00246","22.47038","0.00008","5.30551"
"3.16000","0.00246","22.75329","0.00008","5.37231"
"3.18000","0.00249","23.28018","0.00008","5.49671"
"3.20000","0.00251","23.49584","0.00008","5.54763"
"3.22000","0.00252","23.40271","0.00008","5.52564"
"3.24000","0.00254","23.44969","0.00008","5.53673"
"3.26000","0.00254","23.71773","0.00008","5.60002"
"3.28000","0.00257","24.06106","0.00008","5.68108"
"3.30000","0.00260","23.97859","0.00008","5.66161"
"3.32000","0.00260","24.06347","0.00008","5.68165"
"3.34000","0.00262","24.30140","0.00008","5.73783"
"3.36000","0.00262","24.62249","0.00008","5.81364"
"3.38000","0.00265","24.89789","0.00008","5.87867"
"3.40000","0.00268","24.90599","0.00008","5.88058"
"3.42000","0.00268","25.16865","0.00008","5.94260"
"3.44000","0.00271","25.55326","0.00008","6.03341"
"3.46000","0.00273","25.53838","0.00009","6.02990"
"3.48000","0.00273","25.33353","0.00009","5.98153"
"3.50000","0.00276","25.55241","0.00009","6.03321"
"3.52000","0.00276","25.68646","0.00009","6.06486"
"3.54000","0.00279","25.80346","0.00009","6.09248"
"3.56000","0.00281","26.17278","0.00009","6.17968"
"3.58000","0.00281","26.44272","0.00009","6.24342"
"3.60000","0.00284","26.58931","0.00009","6.27803"
"3.62000","0.00284","26.80970","0.00009","6.33007"
"3.64000","0.00287","27.04829","0.00009","6.38640"
"3.66000","0.00289","27.42676","0.00009","6.47576"
"3.68000","0.00289","27.51354","0.00009","6.49625"
"3.70000","0.00292","27.55839","0.00009","6.50684"
"3.72000","0.00295","27.71225","0.00009","6.54317"
"3.74000","0.00295","27.86203","0.00009","6.57853"
"3.76000","0.00297","28.16871","0.00009","6.65094"
"3.78000","0.00297","28.34783","0.00009","6.69324"
"3.80000","0.00300","28.68191","0.00009","6.77212"
"3.82000","0.00303","28.84462","0.00009","6.81054"
"3.84000","0.00303","28.79171","0.00009","6.79804"
"3.86000","0.00305","29.00314","0.00010","6.84796"
"3.88000","0.00308","29.22079","0.00010","6.89935"
"3.90000","0.00308","29.47324","0.00010","6.95896"
"3.92000","0.00311","29.64465","0.00010","6.99943"
"3.94000","0.00311","29.83735","0.00010","7.04493"
"3.96000","0.00313","30.06694","0.00010","7.09914"
"3.98000","0.00316","30.03488","0.00010","7.09157"
"4.00000","0.00316","30.13105","0.00010","7.11427"
"4.02000","0.00319","30.50664","0.00010","7.20296"
"4.04000","0.00321","30.74934","0.00010","7.26026"
"4.06000","0.00321","30.78074","0.00010","7.26767"
"4.08000","0.00324","30.96698","0.00010","7.31165"
"4.10000","0.00324","30.98862","0.00010","7.31676"
"4.12000","0.00327","31.09098","0.00010","7.34092"
"4.14000","0.00330","31.23912","0.00010","7.37590"
"4.16000","0.00329","31.57999","0.00010","7.45639"
"4.18000","0.00332","31.72046","0.00010","7.48955"
"4.20000","0.00332","32.02458","0.00010","7.56136"
"4.22000","0.00335","32.31537","0.00010","7.63002"
"4.24000","0.00337","32.38981","0.00011","7.64759"
"4.26000","0.00338","32.54905","0.00011","7.68519"
"4.28000","0.00340","32.58526","0.00011","7.69374"
"4.30000","0.00340","32.72453","0.00011","7.72662"
"4.32000","0.00343","32.72620","0.00011","7.72702"
"4.34000","0.00346","32.94790","0.00011","7.77936"
"4.36000","0.00346","33.35802","0.00011","7.87620"
"4.38000","0.00348","33.53034","0.00011","7.91688"
"4.40000","0.00350","33.49768","0.00011","7.90917"
"4.42000","0.00351","33.45589","0.00011","7.89931"
"4.44000","0.00354","33.82592","0.00011","7.98668"
"4.46000","0.00354","34.08373","0.00011","8.04755"
"4.48000","0.00356","34.23516","0.00011","8.08330"
"4.50000","0.00359","34.12136","0.00011","8.05643"
"4.52000","0.00359","34.47385","0.00011","8.13966"
"4.54000","0.00362","34.72441","0.00011","8.19882"
"4.56000","0.00362","34.73813","0.00011","8.20206"
"4.58000","0.00364","34.77041","0.00011","8.20968"
"4.60000","0.00367","35.00696","0.00011","8.26553"
"4.62000","0.00367","35.00488","0.00011","8.26504"
"4.64000","0.00370","35.39180","0.00012","8.35640"
"4.66000","0.00372","35.70103","0.00012","8.42941"
"4.68000","0.00372","35.97306","0.00012","8.49364"
"4.70000","0.00375","36.22745","0.00012","8.55370"
"4.72000","0.00375","36.28835","0.00012","8.56808"
"4.74000","0.00378","36.49950","0.00012","8.61794"
"4.76000","0.00380","36.55134","0.00012","8.63018"
"4.78000","0.00380","36.74837","0.00012","8.67670"
"4.80000","0.00383","36.85358","0.00012","8.70154"
"4.82000","0.00386","36.88982","0.00012","8.71010"
"4.84000","0.00386","36.96152","0.00012","8.72703"
"4.86000","0.00388","37.61272","0.00012","8.88078"
"4.88000","0.00391","38.08386","0.00012","8.99202"
"4.90000","0.00391","38.15833","0.00012","9.00961"
"4.92000","0.00394","38.11220","0.00012","8.99871"
"4.94000","0.00396","38.15301","0.00012","9.00835"
"4.96000","0.00396","38.19012","0.00012","9.01711"
"4.98000","0.00399","38.22984","0.00012","9.02649"
"5.00000","0.00399","38.42963","0.00012","9.07366"
"5.02000","0.00402","38.60345","0.00013","9.11470"
"5.04000","0.00402","38.73165","0.00013","9.14497"
"5.06000","0.00404","38.98178","0.00013","9.20403"
"5.08000","0.00407","39.30981","0.00013","9.28148"
"5.10000","0.00407","39.85825","0.00013","9.41098"
"5.12000","0.00410","39.78835","0.00013","9.39447"
"5.14000","0.00413","39.65546","0.00013","9.36309"
"5.16000","0.00412","39.82515","0.00013","9.40316"
"5.18000","0.00415","39.87925","0.00013","9.41593"
"5.20000","0.00418","39.98897","0.00013","9.44184"
"5.22000","0.00418","39.92199","0.00013","9.42602"
"5.24000","0.00421","40.07347","0.00013","9.46179"
"5.26000","0.00423","40.50351","0.00013","9.56333"
"5.28000","0.00423","41.16465","0.00013","9.71943"
"5.30000","0.00426","41.55375","0.00013","9.81130"
"5.32000","0.00429","41.82070","0.00013","9.87433"
"5.34000","0.00429","41.74069","0.00013","9.85544"
"5.36000","0.00431","41.54115","0.00013","9.80833"
"5.38000","0.00433","41.66106","0.00013","9.83664"
"5.40000","0.00434","41.70731","0.00014","9.84756"
"5.42000","0.00437","41.69812","0.00014","9.84539"
"5.44000","0.00437","41.83215","0.00014","9.87704"
"5.46000","0.00439","41.74911","0.00014","9.85743"
"5.48000","0.00442","42.40216","0.00014","10.01162"
"5.50000","0.00442","43.21315","0.00014","10.20310"
"5.52000","0.00445","44.00244","0.00014","10.38946"
"5.54000","0.00447","44.32526","0.00014","10.46569"
"5.56000","0.00447","44.15739","0.00014","10.42605"
"5.58000","0.00450","43.97578","0.00014","10.38317"
"5.60000","0.00453","43.93516","0.00014","10.37358"
"5.62000","0.00453","43.88829","0.00014","10.36251"
"5.64000","0.00455","43.88450","0.00014","10.36162"
"5.66000","0.00458","43.83305","0.00014","10.34947"
"5.68000","0.00458","44.07026","0.00014","10.40548"
"5.70000","0.00461","44.61765","0.00014","10.53472"
"5.72000","0.00463","45.47936","0.00014","10.73818"
"5.74000","0.00463","45.86678","0.00014","10.82966"
"5.76000","0.00466","45.86085","0.00015","10.82826"
"5.78000","0.00469","45.88022","0.00015","10.83283"
"5.80000","0.00469","45.91789","0.00015","10.84172"
"5.82000","0.00471","46.28344","0.00015","10.92803"
"5.84000","0.00474","46.44338","0.00015","10.96580"
"5.86000","0.00474","46.32108","0.00015","10.93692"
"5.88000","0.00477","46.23394","0.00015","10.91635"
"5.90000","0.00479","46.33561","0.00015","10.94035"
"5.92000","0.00482","46.80537","0.00015","11.05127"
"5.94000","0.00482","47.27935","0.00015","11.16318"
"5.96000","0.00485","47.76957","0.00015","11.27892"
"5.98000","0.00487","48.14470","0.00015","11.36750"
"6.00000","0.00490","48.42602","0.00015","11.43392"
"6.02000","0.00490","48.66484","0.00015","11.49031"
"6.04000","0.00493","48.71016","0.00015","11.50101"
"6.06000","0.00494","48.68504","0.00015","11.49508"
"6.08000","0.00496","48.67038","0.00015","11.49162"
"6.10000","0.00498","48.70691","0.00016","11.50024"
"6.12000","0.00498","48.76546","0.00016","11.51407"
"6.14000","0.00501","48.97911","0.00016","11.56451"
"6.16000","0.00504","49.38604","0.00016","11.66059"
"6.18000","0.00504","49.66024","0.00016","11.72533"
"6.20000","0.00506","49.77321","0.00016","11.75201"
"6.22000","0.00508","50.04929","0.00016","11.81719"
"6.24000","0.00509","50.32064","0.00016","11.88126"
"6.26000","0.00512","50.63422","0.00016","11.95530"
"6.28000","0.00512","50.81016","0.00016","11.99684"
"6.30000","0.00514","50.75337","0.00016","11.98343"
"6.32000","0.00516","50.68663","0.00016","11.96768"
"6.34000","0.00517","50.78815","0.00016","11.99165"
"6.36000","0.00520","51.20167","0.00016","12.08928"
"6.38000","0.00520","51.36415","0.00016","12.12765"
"6.40000","0.00522","51.61143","0.00016","12.18603"
"6.42000","0.00525","51.73904","0.00016","12.21616"
"6.44000","0.00525","51.82763","0.00016","12.23708"
"6.46000","0.00528","52.28123","0.00016","12.34418"
"6.48000","0.00528","52.60869","0.00016","12.42150"
"6.50000","0.00530","53.02615","0.00017","12.52006"
"6.52000","0.00533","53.27441","0.00017","12.57868"
"6.54000","0.00533","53.36204","0.00017","12.59937"
"6.56000","0.00536","53.34719","0.00017","12.59586"
"6.58000","0.00538","53.43367","0.00017","12.61628"
"6.60000","0.00538","53.73913","0.00017","12.68841"
"6.62000","0.00541","53.76917","0.00017","12.69550"
"6.64000","0.00544","53.76402","0.00017","12.69428"
"6.66000","0.00544","53.88805","0.00017","12.72357"
"6.68000","0.00546","54.27988","0.00017","12.81608"
"6.70000","0.00547","54.72828","0.00017","12.92195"
"6.72000","0.00549","55.09976","0.00017","13.00967"
"6.74000","0.00552","55.28676","0.00017","13.05382"
"6.76000","0.00552","55.48776","0.00017","13.10128"
"6.78000","0.00554","55.80654","0.00017","13.17654"
"6.80000","0.00555","55.95952","0.00017","13.21266"
"6.82000","0.00557","55.92088","0.00017","13.20354"
"6.84000","0.00560","55.74632","0.00017","13.16233"
"6.86000","0.00560","55.73996","0.00017","13.16082"
"6.88000","0.00562","55.79661","0.00018","13.17420"
"6.90000","0.00563","55.87226","0.00018","13.19206"
"6.92000","0.00565","56.15283","0.00018","13.25831"
"6.94000","0.00568","56.52860","0.00018","13.34703"
"6.96000","0.00568","57.06231","0.00018","13.47304"
"6.98000","0.00571","57.44971","0.00018","13.56451"
"7.00000","0.00571","57.39858","0.00018","13.55244"
"7.02000","0.00573","57.68158","0.00018","13.61926"
"7.04000","0.00576","57.79927","0.00018","13.64705"
"7.06000","0.00576","57.80826","0.00018","13.64917"
"7.08000","0.00579","58.19707","0.00018","13.74097"
"7.10000","0.00581","58.09566","0.00018","13.71703"
"7.12000","0.00581","58.24440","0.00018","13.75215"
"7.14000","0.00584","58.38730","0.00018","13.78589"
"7.16000","0.00584","58.72918","0.00018","13.86661"
"7.18000","0.00587","59.07253","0.00018","13.94768"
"7.20000","0.00589","59.51367","0.00018","14.05184"
"7.22000","0.00589","59.71747","0.00018","14.09996"
"7.24000","0.00592","59.82547","0.00018","14.12546"
"7.26000","0.00594","59.93961","0.00019","14.15241"
"7.28000","0.00595","60.04699","0.00019","14.17776"
"7.30000","0.00597","60.25482","0.00019","14.22683"
"7.32000","0.00597","60.12397","0.00019","14.19594"
"7.34000","0.00600","60.33062","0.00019","14.24473"
"7.36000","0.00603","60.49791","0.00019","14.28423"
"7.38000","0.00603","60.86668","0.00019","14.37130"
"7.40000","0.00605","61.14090","0.00019","14.43605"
"7.42000","0.00608","61.28992","0.00019","14.47123"
"7.44000","0.00608","61.65783","0.00019","14.55810"
"7.46000","0.00611","61.79454","0.00019","14.59038"
"7.48000","0.00611","62.11615","0.00019","14.66631"
"7.50000","0.00613","62.32993","0.00019","14.71679"
"7.52000","0.00616","62.21383","0.00019","14.68938"
"7.54000","0.00616","62.12489","0.00019","14.66838"
"7.56000","0.00619","62.27123","0.00019","14.70293"
"7.58000","0.00619","62.49308","0.00019","14.75531"
"7.60000","0.00621","62.79200","0.00019","14.82589"
"7.62000","0.00624","63.13004","0.00019","14.90570"
"7.64000","0.00624","63.25557","0.00019","14.93534"
"7.66000","0.00627","63.53812","0.00020","15.00205"
"7.68000","0.00628","63.85706","0.00020","15.07736"
"7.70000","0.00629","64.14126","0.00020","15.14446"
"7.72000","0.00632","64.28591","0.00020","15.17862"
"7.74000","0.00632","64.50713","0.00020","15.23085"
"7.76000","0.00635","64.55818","0.00020","15.24290"
"7.78000","0.00638","64.63985","0.00020","15.26219"
"7.80000","0.00637","64.75347","0.00020","15.28901"
"7.82000","0.00640","64.89796","0.00020","15.32313"
"7.84000","0.00640","65.06837","0.00020","15.36337"
"7.86000","0.00643","65.22964","0.00020","15.40144"
"7.88000","0.00646","65.60088","0.00020","15.48909"
"7.90000","0.00646","65.91512","0.00020","15.56329"
"7.92000","0.00648","65.89487","0.00020","15.55851"
"7.94000","0.00648","65.81886","0.00020","15.54056"
"7.96000","0.00651","66.23903","0.00020","15.63977"
"7.98000","0.00651","66.41346","0.00020","15.68095"
"8.00000","0.00654","66.85042","0.00020","15.78413"
"8.02000","0.00654","67.15023","0.00020","15.85491"
"8.04000","0.00656","66.99802","0.00020","15.81898"
"8.06000","0.00659","66.55661","0.00021","15.71475"
"8.08000","0.00659","66.98102","0.00021","15.81496"
"8.10000","0.00662","67.60506","0.00021","15.96231"
"8.12000","0.00664","67.80219","0.00021","16.00885"
"8.14000","0.00664","67.63060","0.00021","15.96834"
"8.16000","0.00667","67.70070","0.00021","15.98489"
"8.18000","0.00669","68.21536","0.00021","16.10640"
"8.20000","0.00670","68.77223","0.00021","16.23789"
"8.22000","0.00672","69.19662","0.00021","16.33809"
"8.24000","0.00674","69.29253","0.00021","16.36073"
"8.26000","0.00675","68.94822","0.00021","16.27944"
"8.28000","0.00678","69.16621","0.00021","16.33091"
"8.30000","0.00679","69.55544","0.00021","16.42281"
"8.32000","0.00680","69.99604","0.00021","16.52684"
"8.34000","0.00683","70.05125","0.00021","16.53988"
"8.36000","0.00686","70.27620","0.00021","16.59299"
"8.38000","0.00686","70.36803","0.00021","16.61467"
"8.40000","0.00688","70.49570","0.00021","16.64482"
"8.42000","0.00691","71.07163","0.00022","16.78080"
"8.44000","0.00691","71.49936","0.00022","16.88179"
"8.46000","0.00694","71.17065","0.00022","16.80418"
"8.48000","0.00694","71.15198","0.00022","16.79977"
"8.50000","0.00696","71.33720","0.00022","16.84350"
"8.52000","0.00699","71.52072","0.00022","16.88684"
"8.54000","0.00699","71.98879","0.00022","16.99735"
"8.56000","0.00702","72.37968","0.00022","17.08965"
"8.58000","0.00704","72.56886","0.00022","17.13431"
"8.60000","0.00704","72.43059","0.00022","17.10167"
"8.62000","0.00707","72.55671","0.00022","17.13144"
"8.64000","0.00708","73.06527","0.00022","17.25152"
"8.66000","0.00710","73.38513","0.00022","17.32704"
"8.68000","0.00712","73.52421","0.00022","17.35988"
"8.70000","0.00712","73.43361","0.00022","17.33849"
"8.72000","0.00715","73.66256","0.00022","17.39255"
"8.74000","0.00718","73.86018","0.00022","17.43921"
"8.76000","0.00718","74.17192","0.00022","17.51281"
"8.78000","0.00721","74.41772","0.00022","17.57085"
"8.80000","0.00721","74.54310","0.00022","17.60045"
"8.82000","0.00723","74.62887","0.00023","17.62070"
"8.84000","0.00726","74.84379","0.00023","17.67145"
"8.86000","0.00726","75.08059","0.00023","17.72736"
"8.88000","0.00729","75.38029","0.00023","17.79812"
"8.90000","0.00730","75.63976","0.00023","17.85939"
"8.92000","0.00731","75.60579","0.00023","17.85137"
"8.94000","0.00734","75.56750","0.00023","17.84233"
"8.96000","0.00734","75.85209","0.00023","17.90952"
"8.98000","0.00737","76.22216","0.00023","17.99690"
"9.00000","0.00739","76.35554","0.00023","18.02839"
"9.02000","0.00739","76.49632","0.00023","18.06163"
"9.04000","0.00742","76.46645","0.00023","18.05458"
"9.06000","0.00743","76.69933","0.00023","18.10956"
"9.08000","0.00745","77.14320","0.00023","18.21437"
"9.10000","0.00747","77.61538","0.00023","18.32585"
"9.12000","0.00747","77.80422","0.00023","18.37044"
"9.14000","0.00750","77.67017","0.00023","18.33879"
"9.16000","0.00753","77.88398","0.00023","18.38927"
"9.18000","0.00753","78.24002","0.00023","18.47334"
"9.20000","0.00755","78.45741","0.00024","18.52467"
"9.22000","0.00757","78.57489","0.00024","18.55240"
"9.24000","0.00758","78.70602","0.00024","18.58337"
"9.26000","0.00761","78.93775","0.00024","18.63808"
"9.28000","0.00761","78.90861","0.00024","18.63120"
"9.30000","0.00763","79.26781","0.00024","18.71601"
"9.32000","0.00766","80.02008","0.00024","18.89363"
"9.34000","0.00766","80.07394","0.00024","18.90635"
"9.36000","0.00769","79.85202","0.00024","18.85395"
"9.38000","0.00770","80.07063","0.00024","18.90557"
"9.40000","0.00771","80.35628","0.00024","18.97301"
"9.42000","0.00774","80.58107","0.00024","19.02608"
"9.44000","0.00774","80.79253","0.00024","19.07601"
"9.46000","0.00777","80.97234","0.00024","19.11847"
"9.48000","0.00777","80.98477","0.00024","19.12140"
"9.50000","0.00779","81.16626","0.00024","19.16426"
"9.52000","0.00782","81.63063","0.00024","19.27390"
"9.54000","0.00782","82.07203","0.00024","19.37812"
"9.56000","0.00785","82.22301","0.00024","19.41377"
"9.58000","0.00787","82.05373","0.00025","19.37379"
"9.60000","0.00788","81.96162","0.00025","19.35205"
"9.62000","0.00790","82.18078","0.00025","19.40379"
"9.64000","0.00790","82.43668","0.00025","19.46421"
"9.66000","0.00793","82.75681","0.00025","19.53980"
"9.68000","0.00795","82.83620","0.00025","19.55855"
"9.70000","0.00796","82.97104","0.00025","19.59038"
"9.72000","0.00798","83.35382","0.00025","19.68076"
"9.74000","0.00798","83.78954","0.00025","19.78364"
"9.76000","0.00801","83.94228","0.00025","19.81970"
"9.78000","0.00803","84.22212","0.00025","19.88578"
"9.80000","0.00804","84.32684","0.00025","19.91050"
"9.82000","0.00806","84.48277","0.00025","19.94732"
"9.84000","0.00806","84.57184","0.00025","19.96835"
"9.86000","0.00809","84.81584","0.00025","20.02596"
"9.88000","0.00809","84.82530","0.00025","20.02819"
"9.90000","0.00812","84.85042","0.00025","20.03413"
"9.92000","0.00814","85.55664","0.00025","20.20087"
"9.94000","0.00814","86.06896","0.00025","20.32184"
"9.96000","0.00817","86.23173","0.00025","20.36027"
"9.98000","0.00817","86.24259","0.00025","20.36283"
"10.00000","0.00820","86.17615","0.00026","20.34715"
"10.02000","0.00820","86.36360","0.00026","20.39141"
"10.04000","0.00822","86.58615","0.00026","20.44395"
"10.06000","0.00822","86.90605","0.00026","20.51948"
"10.08000","0.00825","87.07595","0.00026","20.55960"
"10.10000","0.00825","87.07568","0.00026","20.55954"
"10.12000","0.00828","87.18638","0.00026","20.58567"
"10.14000","0.00828","87.32122","0.00026","20.61751"
"10.16000","0.00830","87.41966","0.00026","20.64075"
"10.18000","0.00831","87.46413","0.00026","20.65125"
"10.20000","0.00833","87.62300","0.00026","20.68876"
"10.22000","0.00836","87.63388","0.00026","20.69133"
"10.24000","0.00836","87.77187","0.00026","20.72391"
"10.26000","0.00838","88.23904","0.00026","20.83422"
