Time measurement,Displacement,Primary force measurement
(s),(mm),(N)
"0.00000","0.00000","-0.02218"
"0.02000","0.00000","0.06430"
"0.04000","0.00000","0.02180"
"0.06000","0.00000","-0.10265"
"0.08000","0.00000","0.01100"
"0.10000","0.00000","-0.07044"
"0.12000","0.00000","-0.18195"
"0.14000","0.00000","-0.04789"
"0.16000","0.00000","0.11721"
"0.18000","0.00000","0.16285"
"0.20000","0.00002","0.00873"
"0.22000","0.00016","0.03055"
"0.24000","0.00016","0.14476"
"0.26000","0.00016","0.46248"
"0.28000","0.00016","0.59082"
"0.30000","0.00016","0.57241"
"0.32000","0.00016","0.29669"
"0.34000","0.00016","0.22125"
"0.36000","0.00016","0.21841"
"0.38000","0.00016","0.01631"
"0.40000","0.00016","0.22835"
"0.42000","0.00016","0.37936"
"0.44000","0.00016","0.50907"
"0.46000","0.00016","0.45752"
"0.48000","0.00016","0.36387"
"0.50000","0.00019","0.18264"
"0.52000","0.00019","0.59315"
"0.54000","0.00019","0.75308"
"0.56000","0.00019","0.83927"
"0.58000","0.00019","0.72303"
"0.60000","0.00021","0.70662"
"0.62000","0.00021","0.62601"
"0.64000","0.00024","0.47554"
"0.66000","0.00024","0.63676"
"0.68000","0.00027","0.74474"
"0.70000","0.00029","0.86379"
"0.72000","0.00032","1.05968"
"0.74000","0.00035","1.13998"
"0.76000","0.00038","1.38286"
"0.78000","0.00038","1.53103"
"0.80000","0.00040","1.53060"
"0.82000","0.00043","1.58313"
"0.84000","0.00046","1.66559"
"0.86000","0.00048","1.93923"
"0.88000","0.00048","2.29530"
"0.90000","0.00051","2.30256"
"0.92000","0.00054","2.15437"
"0.94000","0.00054","2.48956"
"0.96000","0.00056","2.52932"
"0.98000","0.00059","2.45111"
"1.00000","0.00061","2.55911"
"1.02000","0.00062","2.75842"
"1.04000","0.00064","2.75365"
"1.06000","0.00064","2.78772"
"1.08000","0.00067","3.02977"
"1.10000","0.00070","2.95607"
"1.12000","0.00070","2.97660"
"1.14000","0.00072","3.26758"
"1.16000","0.00075","3.34706"
"1.18000","0.00075","3.36170"
"1.20000","0.00078","3.68062"
"1.22000","0.00080","3.88236"
"1.24000","0.00080","3.88019"
"1.26000","0.00083","3.89180"
"1.28000","0.00083","4.24141"
"1.30000","0.00086","4.17222"
"1.32000","0.00088","3.88857"
"1.34000","0.00091","4.50579"
"1.36000","0.00091","4.65126"
"1.38000","0.00094","4.57184"
"1.40000","0.00096","4.78698"
"1.42000","0.00096","4.96202"
"1.44000","0.00099","5.04831"
"1.46000","0.00099","5.17366"
"1.48000","0.00102","5.27438"
"1.50000","0.00104","5.40268"
"1.52000","0.00104","5.28328"
"1.54000","0.00107","5.27928"
"1.56000","0.00107","5.37403"
"1.58000","0.00110","5.59178"
"1.60000","0.00112","5.71277"
"1.62000","0.00113","5.88198"
"1.64000","0.00115","6.29851"
"1.66000","0.00118","6.22502"
"1.68000","0.00118","6.33313"
"1.70000","0.00121","6.60660"
"1.72000","0.00123","6.42340"
"1.74000","0.00123","6.62420"
"1.76000","0.00126","6.68291"
"1.78000","0.00129","6.80218"
"1.80000","0.00129","7.09095"
"1.82000","0.00131","7.45193"
"1.84000","0.00134","7.60378"
"1.86000","0.00134","7.43234"
"1.88000","0.00137","7.53842"
"1.90000","0.00139","7.75207"
"1.92000","0.00139","7.71585"
"1.94000","0.00142","7.71575"
"1.96000","0.00145","7.78530"
"1.98000","0.00145","8.02672"
"2.00000","0.00147","8.30346"
"2.02000","0.00150","8.39395"
"2.04000","0.00150","8.56791"
"2.06000","0.00153","8.72790"
"2.08000","0.00153","8.67195"
"2.10000","0.00155","8.80040"
"2.12000","0.00158","8.96841"
"2.14000","0.00158","9.31287"
"2.16000","0.00161","9.61547"
"2.18000","0.00162","9.59440"
"2.20000","0.00163","9.63930"
"2.22000","0.00166","9.80283"
"2.24000","0.00166","10.02035"
"2.26000","0.00169","10.01615"
"2.28000","0.00171","10.10500"
"2.30000","0.00171","10.31377"
"2.32000","0.00174","10.22571"
"2.34000","0.00177","10.31899"
"2.36000","0.00177","10.75628"
"2.38000","0.00179","10.89613"
"2.40000","0.00182","10.96556"
"2.42000","0.00182","11.15891"
"2.44000","0.00185","11.39521"
"2.46000","0.00187","11.51060"
"2.48000","0.00187","11.73320"
"2.50000","0.00190","11.80911"
"2.52000","0.00190","11.65383"
"2.54000","0.00193","11.78850"
"2.56000","0.00196","12.11456"
"2.58000","0.00196","12.23266"
"2.60000","0.00198","12.39843"
"2.62000","0.00201","12.69047"
"2.64000","0.00201","12.95077"
"2.66000","0.00204","13.03912"
"2.68000","0.00204","13.09292"
"2.70000","0.00206","13.28276"
"2.72000","0.00209","13.34284"
"2.74000","0.00209","13.53243"
"2.76000","0.00212","13.79415"
"2.78000","0.00214","14.09476"
"2.80000","0.00214","14.05586"
"2.82000","0.00217","14.28172"
"2.84000","0.00220","14.52449"
"2.86000","0.00220","14.79778"
"2.88000","0.00222","14.81910"
"2.90000","0.00222","15.20529"
"2.92000","0.00225","15.35857"
"2.94000","0.00227","15.00131"
"2.96000","0.00228","15.05469"
"2.98000","0.00230","15.45625"
"3.00000","0.00230","15.51478"
