Time measurement,Displacement,Primary force measurement,Composite strain,Flexure stress
"4.80000","0.00386","36.58472","0.00012","8.63806"
"4.82000","0.00388","36.80129","0.00012","8.68919"
"4.84000","0.00388","37.02179","0.00012","8.74126"
"4.86000","0.00391","37.40454","0.00012","8.83163"
"4.88000","0.00391","37.64908","0.00012","8.88937"
"4.90000","0.00394","37.69002","0.00012","8.89903"
"4.92000","0.00396","37.73701","0.00012","8.91013"
"4.94000","0.00396","37.76625","0.00012","8.91703"
"4.96000","0.00399","38.08800","0.00012","8.99300"
"4.98000","0.00402","38.44959","0.00013","9.07838"
"5.00000","0.00402","38.58913","0.00013","9.11132"
"5.02000","0.00404","38.64654","0.00013","9.12488"
"5.04000","0.00405","38.91309","0.00013","9.18781"
"5.06000","0.00407","39.00426","0.00013","9.20934"
"5.08000","0.00410","39.26825","0.00013","9.27167"
"5.10000","0.00410","39.29453","0.00013","9.27787"
"5.12000","0.00412","39.45058","0.00013","9.31472"
"5.14000","0.00415","39.55983","0.00013","9.34052"
"5.16000","0.00415","39.83929","0.00013","9.40650"
"5.18000","0.00418","40.22939","0.00013","9.49860"
"5.20000","0.00418","40.39141","0.00013","9.53686"
"5.22000","0.00421","40.28020","0.00013","9.51060"
"5.24000","0.00423","40.54211","0.00013","9.57244"
"5.26000","0.00423","40.95655","0.00013","9.67030"
"5.28000","0.00426","41.02013","0.00013","9.68531"
"5.30000","0.00427","40.90792","0.00013","9.65881"
"5.32000","0.00429","41.04613","0.00013","9.69145"
"5.34000","0.00431","41.30032","0.00013","9.75146"
"5.36000","0.00431","41.54125","0.00013","9.80835"
"5.38000","0.00434","41.89441","0.00014","9.89174"
"5.40000","0.00436","41.87797","0.00014","9.88785"
"5.42000","0.00437","42.03346","0.00014","9.92457"
"5.44000","0.00439","42.33049","0.00014","9.99470"
"5.46000","0.00439","42.43599","0.00014","10.01961"
"5.48000","0.00442","42.54210","0.00014","10.04466"
"5.50000","0.00445","42.89824","0.00014","10.12875"
"5.52000","0.00445","42.98234","0.00014","10.14861"
"5.54000","0.00447","43.17316","0.00014","10.19366"
"5.56000","0.00447","43.45222","0.00014","10.25955"
"5.58000","0.00450","43.56399","0.00014","10.28594"
"5.60000","0.00453","43.73636","0.00014","10.32664"
"5.62000","0.00453","43.89200","0.00014","10.36339"
"5.64000","0.00455","44.19408","0.00014","10.43471"
"5.66000","0.00458","44.33685","0.00014","10.46842"
"5.68000","0.00458","44.42522","0.00014","10.48929"
"5.70000","0.00461","44.55387","0.00014","10.51966"
"5.72000","0.00461","44.89783","0.00014","10.60088"
"5.74000","0.00463","45.10065","0.00014","10.64876"
"5.76000","0.00466","45.27037","0.00015","10.68884"
"5.78000","0.00466","45.37816","0.00015","10.71429"
"5.80000","0.00469","45.68284","0.00015","10.78623"
"5.82000","0.00469","45.87474","0.00015","10.83153"
"5.84000","0.00471","45.95073","0.00015","10.84948"
"5.86000","0.00474","46.14474","0.00015","10.89529"
"5.88000","0.00474","46.45784","0.00015","10.96921"
"5.90000","0.00477","46.68342","0.00015","11.02247"
"5.92000","0.00478","46.48057","0.00015","10.97458"
"5.94000","0.00479","46.59920","0.00015","11.00259"
"5.96000","0.00482","46.86275","0.00015","11.06482"
"5.98000","0.00482","47.03302","0.00015","11.10502"
"6.00000","0.00485","47.24076","0.00015","11.15407"
"6.02000","0.00488","47.56684","0.00015","11.23106"
"6.04000","0.00487","47.80997","0.00015","11.28846"
"6.06000","0.00490","47.73207","0.00015","11.27007"
"6.08000","0.00490","47.90236","0.00015","11.31028"
"6.10000","0.00493","48.08827","0.00015","11.35417"
"6.12000","0.00496","48.27875","0.00015","11.39915"
"6.14000","0.00496","48.40008","0.00015","11.42780"
"6.16000","0.00498","48.58676","0.00016","11.47187"
"6.18000","0.00498","48.94233","0.00016","11.55583"
"6.20000","0.00501","49.05593","0.00016","11.58265"
"6.22000","0.00504","49.46962","0.00016","11.68033"
"6.24000","0.00504","49.54259","0.00016","11.69755"
"6.26000","0.00506","49.48001","0.00016","11.68278"
"6.28000","0.00506","49.62928","0.00016","11.71802"
"6.30000","0.00509","49.84306","0.00016","11.76850"
"6.32000","0.00512","50.06543","0.00016","11.82100"
"6.34000","0.00512","50.22552","0.00016","11.85880"
"6.36000","0.00514","50.41786","0.00016","11.90422"
"6.38000","0.00514","50.75517","0.00016","11.98386"
"6.40000","0.00517","50.94127","0.00016","12.02780"
"6.42000","0.00519","50.85157","0.00016","12.00662"
"6.44000","0.00520","50.90509","0.00016","12.01926"
"6.46000","0.00522","51.08089","0.00016","12.06077"
"6.48000","0.00522","51.41833","0.00016","12.14044"
"6.50000","0.00525","51.75673","0.00016","12.22034"
"6.52000","0.00525","51.93208","0.00016","12.26174"
"6.54000","0.00528","51.86828","0.00016","12.24668"
"6.56000","0.00528","51.79387","0.00016","12.22911"
"6.58000","0.00530","52.20725","0.00017","12.32671"
"6.60000","0.00531","52.15554","0.00017","12.31450"
"6.62000","0.00533","52.48222","0.00017","12.39163"
"6.64000","0.00536","52.78152","0.00017","12.46230"
"6.66000","0.00536","52.85488","0.00017","12.47962"
"6.68000","0.00538","53.06220","0.00017","12.52857"
"6.70000","0.00538","53.31684","0.00017","12.58870"
"6.72000","0.00541","53.43896","0.00017","12.61753"
"6.74000","0.00543","53.65558","0.00017","12.66868"
"6.76000","0.00544","53.70862","0.00017","12.68120"
"6.78000","0.00546","53.86364","0.00017","12.71780"
"6.80000","0.00547","54.27645","0.00017","12.81527"
"6.82000","0.00549","54.63421","0.00017","12.89974"
"6.84000","0.00552","54.59796","0.00017","12.89118"
"6.86000","0.00552","54.80571","0.00017","12.94024"
"6.88000","0.00554","54.93775","0.00017","12.97141"
"6.90000","0.00557","55.04912","0.00017","12.99771"
"6.92000","0.00557","55.25912","0.00017","13.04729"
"6.94000","0.00560","55.62645","0.00017","13.13402"
"6.96000","0.00562","55.76794","0.00018","13.16743"
"6.98000","0.00563","55.96363","0.00018","13.21363"
"7.00000","0.00565","56.18540","0.00018","13.26600"
"7.02000","0.00568","56.19989","0.00018","13.26942"
"7.04000","0.00568","56.45345","0.00018","13.32928"
"7.06000","0.00571","56.82748","0.00018","13.41760"
"7.08000","0.00571","56.98540","0.00018","13.45488"
"7.10000","0.00573","57.10937","0.00018","13.48416"
"7.12000","0.00576","57.67081","0.00018","13.61672"
"7.14000","0.00576","57.72133","0.00018","13.62865"
"7.16000","0.00579","57.84491","0.00018","13.65782"
"7.18000","0.00581","57.91227","0.00018","13.67373"
"7.20000","0.00581","58.13274","0.00018","13.72579"
"7.22000","0.00584","58.25905","0.00018","13.75561"
"7.24000","0.00587","58.56789","0.00018","13.82853"
"7.26000","0.00587","58.94284","0.00018","13.91706"
"7.28000","0.00589","59.05577","0.00018","13.94372"
"7.30000","0.00592","59.20154","0.00018","13.97814"
"7.32000","0.00592","59.64388","0.00018","14.08258"
"7.34000","0.00595","59.90409","0.00019","14.14402"
"7.36000","0.00595","59.93581","0.00019","14.15151"
"7.38000","0.00597","59.90196","0.00019","14.14352"
"7.40000","0.00600","60.23604","0.00019","14.22240"
"7.42000","0.00600","60.61933","0.00019","14.31290"
"7.44000","0.00603","60.97205","0.00019","14.39618"
"7.46000","0.00605","60.95421","0.00019","14.39196"
"7.48000","0.00605","61.11342","0.00019","14.42956"
"7.50000","0.00608","61.33323","0.00019","14.48146"
"7.52000","0.00611","61.58723","0.00019","14.54143"
"7.54000","0.00611","61.61034","0.00019","14.54689"
"7.56000","0.00613","61.84824","0.00019","14.60306"
"7.58000","0.00616","61.94547","0.00019","14.62601"
"7.60000","0.00616","62.25319","0.00019","14.69867"
"7.62000","0.00619","62.46367","0.00019","14.74836"
"7.64000","0.00621","62.82920","0.00019","14.83467"
"7.66000","0.00621","63.11414","0.00019","14.90195"
"7.68000","0.00624","63.38637","0.00019","14.96623"
"7.70000","0.00625","63.47760","0.00019","14.98777"
"7.72000","0.00627","63.43199","0.00020","14.97700"
"7.74000","0.00629","63.76244","0.00020","15.05502"
"7.76000","0.00631","64.25547","0.00020","15.17143"
"7.78000","0.00632","64.40248","0.00020","15.20614"
"7.80000","0.00635","64.29129","0.00020","15.17989"
"7.82000","0.00635","64.49787","0.00020","15.22866"
"7.84000","0.00638","64.80038","0.00020","15.30009"
"7.86000","0.00640","64.78092","0.00020","15.29550"
"7.88000","0.00640","64.98767","0.00020","15.34431"
"7.90000","0.00643","65.24177","0.00020","15.40431"
"7.92000","0.00646","65.54346","0.00020","15.47554"
"7.94000","0.00646","66.01027","0.00020","15.58576"
"7.96000","0.00648","66.25779","0.00020","15.64420"
"7.98000","0.00651","66.23809","0.00020","15.63955"
"8.00000","0.00651","66.24505","0.00020","15.64119"
"8.02000","0.00654","66.47004","0.00020","15.69431"
"8.04000","0.00654","66.71931","0.00020","15.75317"
"8.06000","0.00656","67.06261","0.00020","15.83423"
"8.08000","0.00659","67.37926","0.00021","15.90899"
"8.10000","0.00659","67.47713","0.00021","15.93210"
"8.12000","0.00662","67.50927","0.00021","15.93969"
"8.14000","0.00663","67.54858","0.00021","15.94897"
"8.16000","0.00664","67.54623","0.00021","15.94842"
"8.18000","0.00667","68.05839","0.00021","16.06934"
"8.20000","0.00667","68.36866","0.00021","16.14260"
"8.22000","0.00670","68.57696","0.00021","16.19178"
"8.24000","0.00671","68.79622","0.00021","16.24355"
"8.26000","0.00672","68.94172","0.00021","16.27790"
"8.28000","0.00675","69.12856","0.00021","16.32202"
"8.30000","0.00675","69.32813","0.00021","16.36914"
"8.32000","0.00678","69.42072","0.00021","16.39100"
"8.34000","0.00678","69.52172","0.00021","16.41485"
"8.36000","0.00680","69.72746","0.00021","16.46343"
"8.38000","0.00683","69.88963","0.00021","16.50172"
"8.40000","0.00683","70.09129","0.00021","16.54933"
"8.42000","0.00686","70.47630","0.00021","16.64024"
"8.44000","0.00686","70.49948","0.00021","16.64571"
"8.46000","0.00688","70.42577","0.00021","16.62831"
"8.48000","0.00688","70.69304","0.00021","16.69141"
"8.50000","0.00691","70.88284","0.00022","16.73622"
"8.52000","0.00691","71.18074","0.00022","16.80656"
"8.54000","0.00694","71.47952","0.00022","16.87711"
"8.56000","0.00694","71.48910","0.00022","16.87937"
"8.58000","0.00696","71.38897","0.00022","16.85573"
"8.60000","0.00697","71.65975","0.00022","16.91966"
"8.62000","0.00699","72.00289","0.00022","17.00068"
"8.64000","0.00701","72.27883","0.00022","17.06583"
"8.66000","0.00702","72.35483","0.00022","17.08378"
"8.68000","0.00705","72.30168","0.00022","17.07123"
"8.70000","0.00704","72.46141","0.00022","17.10894"
"8.72000","0.00707","72.81212","0.00022","17.19175"
"8.74000","0.00708","73.05914","0.00022","17.25007"
"8.76000","0.00710","73.25484","0.00022","17.29628"
"8.78000","0.00713","73.32355","0.00022","17.31251"
"8.80000","0.00712","73.64290","0.00022","17.38791"
"8.82000","0.00715","73.72301","0.00022","17.40682"
"8.84000","0.00718","73.91674","0.00022","17.45256"
"8.86000","0.00718","74.24093","0.00022","17.52911"
"8.88000","0.00721","74.58454","0.00022","17.61024"
"8.90000","0.00721","74.82543","0.00022","17.66711"
"8.92000","0.00723","74.77112","0.00023","17.65429"
"8.94000","0.00726","75.05849","0.00023","17.72214"
"8.96000","0.00726","75.12289","0.00023","17.73735"
"8.98000","0.00729","75.19321","0.00023","17.75395"
"9.00000","0.00731","75.42518","0.00023","17.80872"
"9.02000","0.00731","75.67174","0.00023","17.86694"
"9.04000","0.00734","75.88343","0.00023","17.91692"
"9.06000","0.00734","75.99615","0.00023","17.94353"
"9.08000","0.00737","76.27441","0.00023","18.00924"
"9.10000","0.00739","76.46763","0.00023","18.05486"
"9.12000","0.00739","76.64578","0.00023","18.09692"
"9.14000","0.00742","76.76034","0.00023","18.12397"
"9.16000","0.00742","76.90956","0.00023","18.15920"
"9.18000","0.00745","77.13262","0.00023","18.21187"
"9.20000","0.00747","77.31053","0.00023","18.25387"
"9.22000","0.00747","77.42658","0.00023","18.28127"
"9.24000","0.00750","77.67681","0.00023","18.34036"
"9.26000","0.00753","78.02974","0.00023","18.42369"
"9.28000","0.00753","78.56773","0.00023","18.55071"
"9.30000","0.00755","78.64557","0.00024","18.56909"
"9.32000","0.00758","78.68941","0.00024","18.57944"
"9.34000","0.00758","78.80329","0.00024","18.60633"
"9.36000","0.00761","79.04649","0.00024","18.66375"
"9.38000","0.00761","79.26779","0.00024","18.71601"
"9.40000","0.00763","79.54746","0.00024","18.78204"
"9.42000","0.00766","79.66683","0.00024","18.81022"
"9.44000","0.00766","80.12555","0.00024","18.91853"
"9.46000","0.00769","80.12280","0.00024","18.91788"
"9.48000","0.00769","80.10814","0.00024","18.91442"
"9.50000","0.00771","80.42380","0.00024","18.98895"
"9.52000","0.00774","80.75658","0.00024","19.06753"
"9.54000","0.00774","81.04331","0.00024","19.13523"
"9.56000","0.00777","81.16386","0.00024","19.16369"
"9.58000","0.00777","81.28419","0.00024","19.19210"
"9.60000","0.00779","81.29286","0.00024","19.19415"
"9.62000","0.00782","81.52460","0.00024","19.24886"
"9.64000","0.00782","81.72951","0.00024","19.29724"
"9.66000","0.00785","81.97666","0.00024","19.35560"
"9.68000","0.00785","82.25488","0.00024","19.42129"
"9.70000","0.00788","82.36285","0.00025","19.44678"
"9.72000","0.00790","82.61446","0.00025","19.50619"
"9.74000","0.00790","83.03998","0.00025","19.60666"
"9.76000","0.00793","83.26828","0.00025","19.66056"
"9.78000","0.00796","83.23830","0.00025","19.65349"
"9.80000","0.00796","83.28703","0.00025","19.66499"
"9.82000","0.00798","83.80882","0.00025","19.78819"
"9.84000","0.00801","83.94314","0.00025","19.81991"
"9.86000","0.00801","84.14327","0.00025","19.86716"
"9.88000","0.00804","84.18211","0.00025","19.87633"
"9.90000","0.00806","84.39307","0.00025","19.92614"
"9.92000","0.00806","84.72385","0.00025","20.00424"
"9.94000","0.00809","85.14565","0.00025","20.10383"
"9.96000","0.00812","85.46516","0.00025","20.17927"
"9.98000","0.00812","85.76189","0.00025","20.24933"
"10.00000","0.00814","86.05016","0.00025","20.31740"
"10.02000","0.00817","86.10691","0.00025","20.33080"
"10.04000","0.00817","86.14803","0.00025","20.34051"
"10.06000","0.00820","86.51151","0.00026","20.42633"
"10.08000","0.00822","86.87872","0.00026","20.51303"
"10.10000","0.00822","86.89355","0.00026","20.51653"
"10.12000","0.00825","87.13155","0.00026","20.57273"
"10.14000","0.00828","87.28923","0.00026","20.60996"
"10.16000","0.00828","87.35435","0.00026","20.62533"
"10.18000","0.00830","87.72163","0.00026","20.71205"
"10.20000","0.00833","87.97039","0.00026","20.77079"
"10.22000","0.00833","88.03157","0.00026","20.78523"
"10.24000","0.00836","88.33675","0.00026","20.85729"
"10.26000","0.00838","88.51768","0.00026","20.90001"
