Time measurement,Displacement,Primary force measurement,Composite strain,Flexure stress
(s),(mm),(N),(mm/mm),(MPa)
"18.06000","0.01492","218.76501","0.00046","51.65285"
"18.08000","0.01492","218.89366","0.00046","51.68322"
"18.10000","0.01495","219.33348","0.00047","51.78707"
"18.12000","0.01497","219.55154","0.00047","51.83856"
"18.14000","0.01497","219.76469","0.00047","51.88888"
"18.16000","0.01500","220.10484","0.00047","51.96920"
"18.18000","0.01503","220.34082","0.00047","52.02491"
"18.20000","0.01503","220.53766","0.00047","52.07139"
"18.22000","0.01505","220.78540","0.00047","52.12988"
"18.24000","0.01505","220.86835","0.00047","52.14947"
"18.26000","0.01508","221.13599","0.00047","52.21266"
"18.28000","0.01511","221.27251","0.00047","52.24490"
"18.30000","0.01511","221.59637","0.00047","52.32136"
"18.32000","0.01513","221.91399","0.00047","52.39635"
"18.34000","0.01513","222.07320","0.00047","52.43394"
"18.36000","0.01516","222.30736","0.00047","52.48923"
"18.38000","0.01519","222.59636","0.00047","52.55747"
"18.40000","0.01519","222.85393","0.00047","52.61829"
"18.42000","0.01521","223.29338","0.00047","52.72205"
"18.44000","0.01521","223.66331","0.00047","52.80939"
"18.46000","0.01524","224.12704","0.00047","52.91888"
"18.48000","0.01527","224.20448","0.00048","52.93717"
"18.50000","0.01527","224.44693","0.00048","52.99441"
"18.52000","0.01529","224.66655","0.00048","53.04626"
"18.54000","0.01531","224.62939","0.00048","53.03749"
"18.56000","0.01532","224.83633","0.00048","53.08635"
"18.58000","0.01535","225.32626","0.00048","53.20203"
"18.60000","0.01535","225.59529","0.00048","53.26555"
"18.62000","0.01538","225.77594","0.00048","53.30820"
"18.64000","0.01539","226.03055","0.00048","53.36832"
"18.66000","0.01540","226.31148","0.00048","53.43465"
"18.68000","0.01543","226.48145","0.00048","53.47478"
"18.70000","0.01543","226.85928","0.00048","53.56400"
"18.72000","0.01546","227.13170","0.00048","53.62831"
"18.74000","0.01548","227.51534","0.00048","53.71889"
"18.76000","0.01548","227.76555","0.00048","53.77797"
"18.78000","0.01551","227.89734","0.00048","53.80909"
"18.80000","0.01554","228.06963","0.00048","53.84977"
"18.82000","0.01554","228.41696","0.00048","53.93178"
"18.84000","0.01556","228.82712","0.00048","54.02862"
"18.86000","0.01556","229.11211","0.00048","54.09591"
"18.88000","0.01559","229.33626","0.00049","54.14883"
"18.90000","0.01562","229.61444","0.00049","54.21452"
"18.92000","0.01562","230.09589","0.00049","54.32819"
"18.94000","0.01564","230.40852","0.00049","54.40201"
"18.96000","0.01567","230.58788","0.00049","54.44436"
"18.98000","0.01567","230.97722","0.00049","54.53629"
"19.00000","0.01570","231.18442","0.00049","54.58521"
"19.02000","0.01570","231.22893","0.00049","54.59571"
"19.04000","0.01572","231.29861","0.00049","54.61217"
"19.06000","0.01575","231.46283","0.00049","54.65094"
"19.08000","0.01575","231.78284","0.00049","54.72650"
"19.10000","0.01578","232.41251","0.00049","54.87517"
"19.12000","0.01580","232.79344","0.00049","54.96511"
"19.14000","0.01580","232.73373","0.00049","54.95102"
"19.16000","0.01583","232.90732","0.00049","54.99200"
"19.18000","0.01583","233.17274","0.00049","55.05467"
"19.20000","0.01586","233.55280","0.00049","55.14441"
"19.22000","0.01588","233.82448","0.00049","55.20855"
"19.24000","0.01588","233.76620","0.00049","55.19479"
"19.26000","0.01591","233.92946","0.00050","55.23334"
"19.28000","0.01591","234.31319","0.00050","55.32394"
"19.30000","0.01594","234.65021","0.00050","55.40352"
"19.32000","0.01596","235.11075","0.00050","55.51226"
"19.34000","0.01596","235.40829","0.00050","55.58251"
"19.36000","0.01599","235.71455","0.00050","55.65482"
"19.38000","0.01600","236.20094","0.00050","55.76966"
"19.40000","0.01602","236.40724","0.00050","55.81837"
"19.42000","0.01604","236.47046","0.00050","55.83330"
"19.44000","0.01604","236.50113","0.00050","55.84054"
"19.46000","0.01607","236.90948","0.00050","55.93696"
"19.48000","0.01608","237.33766","0.00050","56.03806"
"19.50000","0.01610","237.64334","0.00050","56.11023"
"19.52000","0.01613","237.77960","0.00050","56.14240"
"19.54000","0.01613","238.01457","0.00050","56.19788"
"19.56000","0.01615","238.34084","0.00050","56.27492"
"19.58000","0.01615","238.79301","0.00050","56.38168"
"19.60000","0.01618","239.01965","0.00050","56.43519"
"19.62000","0.01621","239.27586","0.00050","56.49569"
"19.64000","0.01621","239.40143","0.00050","56.52533"
"19.66000","0.01623","239.51543","0.00051","56.55225"
"19.68000","0.01623","239.97885","0.00051","56.66167"
"19.70000","0.01626","240.15083","0.00051","56.70228"
"19.72000","0.01626","240.39760","0.00051","56.76054"
"19.74000","0.01629","240.87950","0.00051","56.87432"
"19.76000","0.01631","240.98404","0.00051","56.89901"
"19.78000","0.01631","241.03964","0.00051","56.91214"
"19.80000","0.01634","241.13457","0.00051","56.93455"
"19.82000","0.01634","241.55765","0.00051","57.03444"
"19.84000","0.01637","241.78185","0.00051","57.08738"
"19.86000","0.01637","241.88847","0.00051","57.11255"
"19.88000","0.01639","242.35553","0.00051","57.22283"
"19.90000","0.01639","242.72632","0.00051","57.31038"
"19.92000","0.01642","242.81261","0.00051","57.33075"
"19.94000","0.01645","242.99403","0.00051","57.37359"
"19.96000","0.01645","243.17720","0.00051","57.41684"
"19.98000","0.01647","243.50900","0.00051","57.49518"
"20.00000","0.01647","243.67508","0.00051","57.53439"
"20.02000","0.01650","244.17778","0.00051","57.65308"
"20.04000","0.01653","244.31471","0.00051","57.68541"
"20.06000","0.01653","244.44514","0.00051","57.71621"
"20.08000","0.01655","245.01031","0.00052","57.84966"
"20.10000","0.01658","245.47638","0.00052","57.95970"
"20.12000","0.01658","245.60355","0.00052","57.98972"
"20.14000","0.01661","245.77228","0.00052","58.02956"
"20.16000","0.01663","246.15366","0.00052","58.11961"
"20.18000","0.01663","246.41138","0.00052","58.18046"
"20.20000","0.01666","246.54071","0.00052","58.21100"
"20.22000","0.01669","246.72325","0.00052","58.25410"
"20.24000","0.01669","247.02214","0.00052","58.32467"
"20.26000","0.01671","247.23129","0.00052","58.37405"
"20.28000","0.01673","247.63226","0.00052","58.46873"
"20.30000","0.01674","247.83702","0.00052","58.51707"
"20.32000","0.01677","248.07738","0.00052","58.57382"
"20.34000","0.01677","248.21065","0.00052","58.60529"
"20.36000","0.01679","248.59729","0.00052","58.69658"
"20.38000","0.01682","248.84636","0.00052","58.75539"
"20.40000","0.01682","249.13533","0.00052","58.82362"
"20.42000","0.01685","249.52942","0.00052","58.91666"
"20.44000","0.01688","249.72945","0.00053","58.96389"
"20.46000","0.01688","250.10789","0.00053","59.05325"
"20.48000","0.01690","250.43513","0.00053","59.13052"
"20.50000","0.01692","250.88210","0.00053","59.23605"
"20.52000","0.01693","251.33058","0.00053","59.34194"
"20.54000","0.01696","251.68864","0.00053","59.42648"
"20.56000","0.01696","251.86597","0.00053","59.46835"
"20.58000","0.01698","252.12219","0.00053","59.52885"
"20.60000","0.01701","252.19739","0.00053","59.54660"
"20.62000","0.01701","252.40984","0.00053","59.59676"
"20.64000","0.01704","252.71033","0.00053","59.66771"
"20.66000","0.01706","252.98267","0.00053","59.73201"
"20.68000","0.01706","253.39635","0.00053","59.82969"
"20.70000","0.01709","253.85689","0.00053","59.93843"
"20.72000","0.01711","253.95343","0.00053","59.96122"
"20.74000","0.01712","254.17474","0.00053","60.01348"
"20.76000","0.01714","254.46799","0.00053","60.08271"
"20.78000","0.01714","254.72923","0.00053","60.14440"
"20.80000","0.01717","255.10359","0.00053","60.23279"
"20.82000","0.01720","255.50725","0.00054","60.32810"
"20.84000","0.01720","255.82933","0.00054","60.40414"
"20.86000","0.01722","256.19473","0.00054","60.49042"
"20.88000","0.01725","256.40112","0.00054","60.53915"
"20.90000","0.01725","256.76083","0.00054","60.62408"
"20.92000","0.01728","257.09229","0.00054","60.70234"
"20.94000","0.01730","257.26218","0.00054","60.74245"
"20.96000","0.01730","257.49133","0.00054","60.79656"
"20.98000","0.01733","257.93207","0.00054","60.90062"
"21.00000","0.01736","258.49738","0.00054","61.03410"
"21.02000","0.01736","258.63748","0.00054","61.06718"
"21.04000","0.01738","258.55286","0.00054","61.04720"
"21.06000","0.01741","259.09024","0.00054","61.17408"
"21.08000","0.01741","259.43161","0.00054","61.25468"
"21.10000","0.01744","259.81021","0.00054","61.34407"
"21.12000","0.01747","260.24921","0.00054","61.44773"
"21.14000","0.01746","260.45563","0.00054","61.49646"
"21.16000","0.01749","260.82336","0.00054","61.58329"
"21.18000","0.01751","260.98032","0.00055","61.62035"
"21.20000","0.01752","261.21030","0.00055","61.67465"
"21.22000","0.01755","261.50482","0.00055","61.74419"
"21.24000","0.01754","261.84689","0.00055","61.82496"
"21.26000","0.01757","262.19540","0.00055","61.90725"
"21.28000","0.01757","262.41302","0.00055","61.95863"
"21.30000","0.01760","262.50757","0.00055","61.98095"
"21.32000","0.01763","262.68539","0.00055","62.02294"
"21.34000","0.01763","262.85715","0.00055","62.06349"
"21.36000","0.01765","263.23215","0.00055","62.15203"
"21.38000","0.01765","263.49097","0.00055","62.21314"
"21.40000","0.01768","263.85895","0.00055","62.30003"
"21.42000","0.01771","264.10687","0.00055","62.35856"
"21.44000","0.01771","264.44565","0.00055","62.43855"
"21.46000","0.01773","264.76144","0.00055","62.51311"
"21.48000","0.01773","264.78607","0.00055","62.51893"
"21.50000","0.01776","264.95905","0.00055","62.55977"
"21.52000","0.01777","265.15344","0.00055","62.60567"
"21.54000","0.01779","265.59695","0.00055","62.71039"
"21.56000","0.01781","265.76245","0.00055","62.74947"
"21.58000","0.01781","266.07596","0.00055","62.82349"
"21.60000","0.01784","266.31750","0.00056","62.88052"
"21.62000","0.01784","266.53571","0.00056","62.93204"
"21.64000","0.01787","266.71918","0.00056","62.97536"
"21.66000","0.01787","266.82953","0.00056","63.00141"
"21.68000","0.01789","267.14395","0.00056","63.07565"
"21.70000","0.01789","267.36850","0.00056","63.12867"
"21.72000","0.01792","267.80081","0.00056","63.23074"
"21.74000","0.01792","268.07922","0.00056","63.29648"
"21.76000","0.01795","268.14923","0.00056","63.31301"
"21.78000","0.01797","268.41699","0.00056","63.37623"
"21.80000","0.01797","268.68570","0.00056","63.43967"
"21.82000","0.01800","268.83401","0.00056","63.47469"
"21.84000","0.01800","269.09741","0.00056","63.53688"
"21.86000","0.01803","269.48315","0.00056","63.62796"
"21.88000","0.01805","269.70505","0.00056","63.68036"
"21.90000","0.01805","270.20334","0.00056","63.79801"
"21.92000","0.01808","270.38431","0.00056","63.84074"
"21.94000","0.01810","270.66489","0.00056","63.90698"
"21.96000","0.01811","271.01239","0.00056","63.98903"
"21.98000","0.01813","271.17392","0.00056","64.02717"
"22.00000","0.01813","271.47449","0.00056","64.09814"
"22.02000","0.01816","271.70685","0.00057","64.15300"
"22.04000","0.01819","271.89664","0.00057","64.19781"
"22.06000","0.01819","272.28528","0.00057","64.28957"
"22.08000","0.01821","272.55579","0.00057","64.35345"
"22.10000","0.01821","272.76132","0.00057","64.40198"
"22.12000","0.01824","273.11035","0.00057","64.48438"
"22.14000","0.01827","273.41339","0.00057","64.55594"
"22.16000","0.01827","273.61017","0.00057","64.60239"
"22.18000","0.01829","273.81430","0.00057","64.65060"
"22.20000","0.01829","274.18262","0.00057","64.73756"
"22.22000","0.01832","274.44098","0.00057","64.79856"
"22.24000","0.01835","274.61661","0.00057","64.84003"
"22.26000","0.01835","275.08121","0.00057","64.94972"
"22.28000","0.01838","275.38165","0.00057","65.02067"
"22.30000","0.01837","275.34653","0.00057","65.01237"
"22.32000","0.01840","275.54410","0.00057","65.05902"
"22.34000","0.01843","275.96060","0.00057","65.15736"
"22.36000","0.01843","276.31689","0.00057","65.24149"
"22.38000","0.01846","276.42651","0.00057","65.26736"
"22.40000","0.01846","276.63849","0.00057","65.31742"
"22.42000","0.01848","277.07779","0.00058","65.42114"
"22.44000","0.01851","277.59039","0.00058","65.54218"
"22.46000","0.01851","277.84131","0.00058","65.60142"
"22.48000","0.01854","278.08701","0.00058","65.65943"
"22.50000","0.01854","278.36740","0.00058","65.72563"
"22.52000","0.01856","278.62726","0.00058","65.78699"
"22.54000","0.01859","278.72424","0.00058","65.80989"
"22.56000","0.01859","279.08453","0.00058","65.89496"
"22.58000","0.01862","279.35187","0.00058","65.95808"
"22.60000","0.01864","279.51187","0.00058","65.99586"
"22.62000","0.01864","279.91574","0.00058","66.09121"
"22.64000","0.01867","280.19449","0.00058","66.15703"
"22.66000","0.01868","280.35272","0.00058","66.19439"
"22.68000","0.01870","280.75925","0.00058","66.29037"
"22.70000","0.01872","281.10886","0.00058","66.37292"
"22.72000","0.01875","281.35904","0.00058","66.43199"
"22.74000","0.01875","281.69897","0.00058","66.51225"
"22.76000","0.01878","282.07062","0.00058","66.60001"
"22.78000","0.01878","282.33469","0.00058","66.66235"
"22.80000","0.01880","282.62845","0.00059","66.73171"
"22.82000","0.01883","282.87704","0.00059","66.79041"
"22.84000","0.01883","283.12277","0.00059","66.84843"
"22.86000","0.01886","283.39291","0.00059","66.91221"
"22.88000","0.01888","283.83484","0.00059","67.01656"
"22.90000","0.01888","284.04465","0.00059","67.06609"
"22.92000","0.01891","284.30774","0.00059","67.12821"
"22.94000","0.01891","284.72202","0.00059","67.22603"
"22.96000","0.01894","285.13889","0.00059","67.32446"
"22.98000","0.01897","285.28235","0.00059","67.35833"
"23.00000","0.01896","285.43707","0.00059","67.39486"
"23.02000","0.01899","285.77765","0.00059","67.47527"
"23.04000","0.01902","285.99173","0.00059","67.52582"
"23.06000","0.01902","286.20627","0.00059","67.57648"
"23.08000","0.01904","286.36264","0.00059","67.61340"
"23.10000","0.01906","286.72784","0.00059","67.69962"
"23.12000","0.01907","287.19086","0.00059","67.80895"
"23.14000","0.01910","287.22977","0.00059","67.81814"
"23.16000","0.01910","287.33508","0.00059","67.84300"
"23.18000","0.01913","287.78650","0.00060","67.94958"
"23.20000","0.01915","288.29736","0.00060","68.07021"
"23.22000","0.01915","288.60104","0.00060","68.14191"
"23.24000","0.01918","288.86224","0.00060","68.20358"
"23.26000","0.01921","289.14252","0.00060","68.26976"
"23.28000","0.01921","289.39709","0.00060","68.32986"
"23.30000","0.01923","289.58752","0.00060","68.37483"
"23.32000","0.01926","289.73047","0.00060","68.40858"
"23.34000","0.01926","290.01450","0.00060","68.47564"
"23.36000","0.01929","290.39615","0.00060","68.56575"
"23.38000","0.01931","290.74573","0.00060","68.64829"
"23.40000","0.01931","290.89154","0.00060","68.68272"
"23.42000","0.01934","291.25525","0.00060","68.76860"
"23.44000","0.01935","291.71219","0.00060","68.87649"
"23.46000","0.01937","292.14600","0.00060","68.97891"
"23.48000","0.01939","292.27820","0.00060","69.01012"
"23.50000","0.01939","292.55276","0.00060","69.07495"
"23.52000","0.01942","292.95950","0.00060","69.17099"
"23.54000","0.01945","293.26492","0.00061","69.24310"
"23.56000","0.01945","293.66193","0.00061","69.33684"
"23.58000","0.01947","293.99368","0.00061","69.41517"
"23.60000","0.01950","294.05615","0.00061","69.42992"
"23.62000","0.01950","294.28595","0.00061","69.48418"
"23.64000","0.01953","294.82968","0.00061","69.61256"
"23.66000","0.01955","295.14743","0.00061","69.68758"
"23.68000","0.01955","295.41681","0.00061","69.75119"
"23.70000","0.01958","295.83633","0.00061","69.85024"
"23.72000","0.01961","295.97180","0.00061","69.88223"
"23.74000","0.01962","296.11801","0.00061","69.91675"
"23.76000","0.01963","296.33112","0.00061","69.96706"
"23.78000","0.01966","296.64719","0.00061","70.04169"
"23.80000","0.01969","296.96082","0.00061","70.11575"
"23.82000","0.01969","297.21503","0.00061","70.17577"
"23.84000","0.01971","297.65399","0.00061","70.27941"
"23.86000","0.01974","298.13525","0.00061","70.39304"
"23.88000","0.01977","298.44223","0.00062","70.46552"
"23.90000","0.01977","298.65085","0.00062","70.51478"
"23.92000","0.01979","299.00546","0.00062","70.59851"
"23.94000","0.01982","299.47156","0.00062","70.70856"
"23.96000","0.01984","299.97794","0.00062","70.82812"
"23.98000","0.01985","300.32550","0.00062","70.91019"
"24.00000","0.01987","300.49255","0.00062","70.94963"
"24.02000","0.01988","300.59622","0.00062","70.97411"
"24.04000","0.01990","301.03546","0.00062","71.07781"
"24.06000","0.01993","301.57184","0.00062","71.20446"
"24.08000","0.01993","301.82626","0.00062","71.26453"
"24.10000","0.01996","301.74759","0.00062","71.24596"
"24.12000","0.01996","301.75842","0.00062","71.24851"
"24.14000","0.01998","301.90186","0.00062","71.28238"
"24.16000","0.01998","302.28583","0.00062","71.37304"
"24.18000","0.02001","302.70807","0.00062","71.47273"
"24.20000","0.02004","302.92676","0.00062","71.52437"
"24.22000","0.02004","303.27103","0.00062","71.60565"
"24.24000","0.02006","303.46732","0.00062","71.65200"
"24.26000","0.02008","303.77795","0.00063","71.72535"
"24.28000","0.02009","304.05673","0.00063","71.79117"
"24.30000","0.02012","304.51910","0.00063","71.90034"
"24.32000","0.02012","304.72278","0.00063","71.94843"
"24.34000","0.02014","304.86411","0.00063","71.98180"
"24.36000","0.02017","305.17596","0.00063","72.05544"
"24.38000","0.02017","305.51575","0.00063","72.13566"
"24.40000","0.02020","305.91791","0.00063","72.23061"
"24.42000","0.02022","306.38278","0.00063","72.34038"
"24.44000","0.02022","306.50110","0.00063","72.36831"
"24.46000","0.02025","306.70886","0.00063","72.41737"
"24.48000","0.02027","307.09369","0.00063","72.50822"
"24.50000","0.02028","307.50974","0.00063","72.60646"
"24.52000","0.02030","307.51935","0.00063","72.60873"
"24.54000","0.02030","307.76477","0.00063","72.66668"
"24.56000","0.02033","308.26151","0.00063","72.78397"
"24.58000","0.02036","308.65866","0.00063","72.87774"
"24.60000","0.02036","308.66986","0.00063","72.88038"
"24.62000","0.02038","308.96078","0.00063","72.94907"
"24.64000","0.02039","309.12473","0.00063","72.98778"
"24.66000","0.02041","309.36774","0.00064","73.04516"
"24.68000","0.02044","309.71085","0.00064","73.12617"
"24.70000","0.02044","309.89142","0.00064","73.16880"
"24.72000","0.02046","310.19730","0.00064","73.24103"
"24.74000","0.02049","310.61877","0.00064","73.34054"
"24.76000","0.02049","310.93314","0.00064","73.41476"
"24.78000","0.02052","311.10089","0.00064","73.45438"
"24.80000","0.02052","311.29739","0.00064","73.50077"
"24.82000","0.02054","311.52988","0.00064","73.55566"
"24.84000","0.02057","311.81412","0.00064","73.62277"
"24.86000","0.02057","312.31543","0.00064","73.74114"
"24.88000","0.02060","312.71893","0.00064","73.83641"
"24.90000","0.02060","312.77060","0.00064","73.84861"
"24.92000","0.02063","312.79260","0.00064","73.85381"
"24.94000","0.02065","313.08728","0.00064","73.92338"
"24.96000","0.02065","313.41571","0.00064","74.00093"
"24.98000","0.02068","313.76697","0.00064","74.08386"
"25.00000","0.02070","313.91302","0.00064","74.11835"
"25.02000","0.02071","314.27148","0.00064","74.20299"
"25.04000","0.02073","314.67709","0.00065","74.29875"
"25.06000","0.02073","314.81284","0.00065","74.33080"
"25.08000","0.02076","315.01764","0.00065","74.37916"
"25.10000","0.02079","315.36710","0.00065","74.46167"
"25.12000","0.02079","315.75882","0.00065","74.55416"
"25.14000","0.02081","315.93918","0.00065","74.59675"
"25.16000","0.02081","316.11047","0.00065","74.63719"
"25.18000","0.02084","316.30569","0.00065","74.68329"
"25.20000","0.02087","316.54303","0.00065","74.73932"
"25.22000","0.02087","317.09274","0.00065","74.86912"
"25.24000","0.02089","317.48608","0.00065","74.96199"
"25.26000","0.02092","317.74222","0.00065","75.02246"
"25.28000","0.02092","318.01758","0.00065","75.08748"
"25.30000","0.02095","318.30817","0.00065","75.15609"
"25.32000","0.02095","318.72726","0.00065","75.25504"
"25.34000","0.02097","318.85428","0.00065","75.28503"
"25.36000","0.02100","318.97803","0.00065","75.31425"
"25.38000","0.02100","319.43216","0.00065","75.42148"
"25.40000","0.02103","319.67630","0.00065","75.47913"
"25.42000","0.02103","319.86429","0.00065","75.52351"
"25.44000","0.02105","320.20807","0.00066","75.60468"
"25.46000","0.02107","320.29123","0.00066","75.62431"
"25.48000","0.02108","320.64313","0.00066","75.70740"
"25.50000","0.02111","320.96378","0.00066","75.78311"
"25.52000","0.02111","321.34833","0.00066","75.87391"
"25.54000","0.02113","321.64880","0.00066","75.94485"
"25.56000","0.02116","321.70395","0.00066","75.95787"
"25.58000","0.02116","322.02774","0.00066","76.03432"
"25.60000","0.02119","322.24268","0.00066","76.08508"
"25.62000","0.02119","322.66348","0.00066","76.18443"
"25.64000","0.02121","323.01001","0.00066","76.26625"
"25.66000","0.02124","323.29898","0.00066","76.33448"
"25.68000","0.02124","323.50491","0.00066","76.38310"
"25.70000","0.02127","323.65924","0.00066","76.41954"
"25.72000","0.02129","323.84067","0.00066","76.46238"
"25.74000","0.02129","324.39490","0.00066","76.59324"
"25.76000","0.02132","324.60992","0.00066","76.64400"
"25.78000","0.02133","324.72064","0.00066","76.67015"
"25.80000","0.02135","325.03479","0.00066","76.74432"
"25.82000","0.02138","325.35287","0.00067","76.81943"
"25.84000","0.02138","325.64948","0.00067","76.88946"
"25.86000","0.02140","325.88541","0.00067","76.94516"
"25.88000","0.02140","326.08270","0.00067","76.99174"
"25.90000","0.02143","326.31970","0.00067","77.04771"
"25.92000","0.02143","326.58652","0.00067","77.11070"
"25.94000","0.02146","326.79669","0.00067","77.16032"
"25.96000","0.02148","327.06311","0.00067","77.22323"
"25.98000","0.02148","327.33170","0.00067","77.28664"
"26.00000","0.02151","327.65842","0.00067","77.36379"
"26.02000","0.02151","327.68890","0.00067","77.37099"
"26.04000","0.02154","327.95892","0.00067","77.43474"
"26.06000","0.02154","328.43185","0.00067","77.54641"
"26.08000","0.02156","328.79895","0.00067","77.63308"
"26.10000","0.02159","328.95621","0.00067","77.67021"
"26.12000","0.02159","329.26392","0.00067","77.74287"
"26.14000","0.02162","329.59717","0.00067","77.82155"
"26.16000","0.02163","329.83432","0.00067","77.87754"
"26.18000","0.02164","330.17883","0.00067","77.95889"
"26.20000","0.02167","330.15021","0.00067","77.95213"
"26.22000","0.02167","330.48062","0.00067","78.03014"
"26.24000","0.02170","330.94751","0.00068","78.14038"
"26.26000","0.02172","331.43274","0.00068","78.25495"
"26.28000","0.02175","331.66214","0.00068","78.30911"
"26.30000","0.02175","331.93463","0.00068","78.37345"
"26.32000","0.02178","332.31635","0.00068","78.46358"
"26.34000","0.02180","332.47693","0.00068","78.50150"
"26.36000","0.02180","332.88785","0.00068","78.59852"
"26.38000","0.02183","333.07599","0.00068","78.64294"
"26.40000","0.02186","333.26385","0.00068","78.68729"
"26.42000","0.02186","333.70868","0.00068","78.79232"
"26.44000","0.02188","334.28293","0.00068","78.92791"
"26.46000","0.02191","334.62610","0.00068","79.00893"
"26.48000","0.02191","334.73907","0.00068","79.03561"
"26.50000","0.02194","334.91083","0.00068","79.07616"
"26.52000","0.02196","335.35239","0.00068","79.18042"
"26.54000","0.02197","335.66208","0.00068","79.25354"
"26.56000","0.02199","335.99026","0.00068","79.33103"
"26.58000","0.02202","336.12671","0.00069","79.36324"
"26.60000","0.02202","336.36334","0.00069","79.41912"
"26.62000","0.02204","336.75024","0.00069","79.51047"
"26.64000","0.02205","337.21854","0.00069","79.62104"
"26.66000","0.02207","337.46506","0.00069","79.67924"
"26.68000","0.02210","337.64584","0.00069","79.72193"
"26.70000","0.02210","337.92386","0.00069","79.78757"
"26.72000","0.02213","338.01846","0.00069","79.80991"
"26.74000","0.02215","338.12369","0.00069","79.83475"
"26.76000","0.02215","338.68442","0.00069","79.96715"
"26.78000","0.02218","339.08676","0.00069","80.06215"
"26.80000","0.02218","339.30295","0.00069","80.11319"
"26.82000","0.02221","339.31439","0.00069","80.11589"
"26.84000","0.02223","339.61511","0.00069","80.18690"
"26.86000","0.02223","340.02588","0.00069","80.28388"
"26.88000","0.02226","340.37433","0.00069","80.36616"
"26.90000","0.02227","340.73923","0.00069","80.45232"
"26.92000","0.02229","341.03543","0.00069","80.52225"
"26.94000","0.02231","341.19611","0.00069","80.56019"
"26.96000","0.02231","341.57867","0.00069","80.65051"
"26.98000","0.02234","341.93604","0.00070","80.73489"
"27.00000","0.02237","342.22220","0.00070","80.80246"
"27.02000","0.02237","342.26904","0.00070","80.81352"
"27.04000","0.02239","342.65900","0.00070","80.90559"
"27.06000","0.02242","343.02100","0.00070","80.99107"
"27.08000","0.02242","343.25156","0.00070","81.04550"
"27.10000","0.02245","343.40335","0.00070","81.08134"
"27.12000","0.02245","343.55127","0.00070","81.11626"
"27.14000","0.02247","344.02295","0.00070","81.22764"
"27.16000","0.02250","344.22333","0.00070","81.27495"
"27.18000","0.02250","344.71695","0.00070","81.39149"
"27.20000","0.02253","345.20261","0.00070","81.50616"
"27.22000","0.02254","345.38831","0.00070","81.55001"
"27.24000","0.02255","345.64099","0.00070","81.60967"
"27.26000","0.02258","345.78870","0.00070","81.64455"
"27.28000","0.02258","345.98880","0.00070","81.69180"
"27.30000","0.02261","346.36713","0.00070","81.78112"
"27.32000","0.02261","346.51242","0.00070","81.81543"
"27.34000","0.02263","346.77823","0.00070","81.87819"
"27.36000","0.02266","347.21838","0.00071","81.98212"
"27.38000","0.02266","347.55099","0.00071","82.06065"
"27.40000","0.02269","347.64249","0.00071","82.08225"
"27.42000","0.02269","347.76718","0.00071","82.11169"
"27.44000","0.02271","348.22177","0.00071","82.21902"
"27.46000","0.02274","348.62335","0.00071","82.31384"
"27.48000","0.02274","348.94318","0.00071","82.38936"
"27.50000","0.02277","349.17715","0.00071","82.44460"
"27.52000","0.02279","349.04663","0.00071","82.41378"
"27.54000","0.02279","349.43378","0.00071","82.50520"
"27.56000","0.02282","349.79660","0.00071","82.59086"
"27.58000","0.02282","350.21735","0.00071","82.69020"
"27.60000","0.02285","350.42090","0.00071","82.73827"
"27.62000","0.02288","350.90338","0.00071","82.85218"
"27.64000","0.02287","351.20059","0.00071","82.92236"
"27.66000","0.02290","351.37021","0.00071","82.96240"
"27.68000","0.02290","351.48730","0.00071","82.99005"
"27.70000","0.02293","351.78900","0.00071","83.06129"
"27.72000","0.02294","352.36053","0.00071","83.19624"
"27.74000","0.02296","352.45731","0.00071","83.21908"
"27.76000","0.02298","352.51843","0.00072","83.23351"
"27.78000","0.02298","352.67072","0.00072","83.26947"
"27.80000","0.02301","352.85599","0.00072","83.31322"
"27.82000","0.02301","353.24680","0.00072","83.40549"
"27.84000","0.02304","353.51004","0.00072","83.46764"
"27.86000","0.02304","353.70120","0.00072","83.51278"
"27.88000","0.02306","354.21378","0.00072","83.63380"
"27.90000","0.02306","354.63547","0.00072","83.73337"
"27.92000","0.02309","354.78510","0.00072","83.76870"
"27.94000","0.02309","354.85764","0.00072","83.78583"
"27.96000","0.02312","355.13123","0.00072","83.85043"
"27.98000","0.02312","355.30853","0.00072","83.89229"
"28.00000","0.02314","355.61575","0.00072","83.96483"
"28.02000","0.02317","355.65784","0.00072","83.97476"
"28.04000","0.02317","355.78860","0.00072","84.00564"
"28.06000","0.02320","356.05258","0.00072","84.06796"
"28.08000","0.02320","356.39755","0.00072","84.14941"
"28.10000","0.02322","356.49924","0.00072","84.17342"
"28.12000","0.02325","356.96957","0.00072","84.28448"
"28.14000","0.02325","357.56787","0.00072","84.42574"
"28.16000","0.02328","357.90170","0.00072","84.50456"
"28.18000","0.02328","357.87988","0.00072","84.49941"
"28.20000","0.02330","358.30148","0.00073","84.59895"
"28.22000","0.02333","358.57059","0.00073","84.66250"
"28.24000","0.02333","358.79889","0.00073","84.71640"
"28.26000","0.02336","359.30475","0.00073","84.83584"
"28.28000","0.02338","359.58792","0.00073","84.90270"
"28.30000","0.02338","359.73563","0.00073","84.93758"
"28.32000","0.02341","360.01169","0.00073","85.00275"
"28.34000","0.02341","360.55795","0.00073","85.13174"
"28.36000","0.02344","360.74872","0.00073","85.17677"
