Time measurement,Displacement,Primary force measurement
(s),(mm),(N)
"0.00000","0.00000","0.19818"
"0.02000","0.00000","0.19105"
"0.04000","0.00000","-0.07742"
"0.06000","0.00000","-0.22164"
"0.08000","0.00000","-0.08342"
"0.10000","0.00000","-0.11760"
"0.12000","0.00000","-0.15011"
"0.14000","0.00000","0.05261"
"0.16000","0.00000","0.14917"
"0.18000","0.00003","0.20672"
"0.20000","0.00011","0.24134"
"0.22000","0.00011","0.09331"
"0.24000","0.00011","0.23756"
"0.26000","0.00011","0.26500"
"0.28000","0.00011","0.07888"
"0.30000","0.00011","0.06860"
"0.32000","0.00011","0.05965"
"0.34000","0.00011","0.19003"
"0.36000","0.00011","0.09348"
"0.38000","0.00011","0.15325"
"0.40000","0.00013","0.07807"
"0.42000","0.00013","-0.06656"
"0.44000","0.00013","-0.01429"
"0.46000","0.00016","0.13919"
"0.48000","0.00016","0.30340"
"0.50000","0.00016","0.20705"
"0.52000","0.00019","0.19606"
"0.54000","0.00022","0.32805"
"0.56000","0.00021","0.31766"
"0.58000","0.00024","0.30339"
"0.60000","0.00027","0.22653"
"0.62000","0.00027","0.23994"
"0.64000","0.00029","0.25987"
"0.66000","0.00030","0.40259"
"0.68000","0.00032","0.44795"
"0.70000","0.00035","0.70403"
"0.72000","0.00036","0.66959"
"0.74000","0.00037","0.81387"
"0.76000","0.00040","0.90706"
"0.78000","0.00043","0.94248"
"0.80000","0.00046","0.71437"
"0.82000","0.00048","0.81209"
"0.84000","0.00048","0.74646"
"0.86000","0.00051","0.81330"
"0.88000","0.00054","0.82859"
"0.90000","0.00056","1.20476"
"0.92000","0.00056","1.22639"
"0.94000","0.00059","1.14886"
"0.96000","0.00062","0.80801"
"0.98000","0.00062","0.86213"
"1.00000","0.00064","1.00119"
"1.02000","0.00067","1.21937"
"1.04000","0.00067","1.18780"
"1.06000","0.00070","1.11190"
"1.08000","0.00072","1.24324"
"1.10000","0.00072","1.17783"
"1.12000","0.00075","1.20502"
"1.14000","0.00078","1.47360"
"1.16000","0.00078","1.40299"
"1.18000","0.00080","1.43046"
"1.20000","0.00083","1.57909"
"1.22000","0.00083","1.55485"
"1.24000","0.00086","1.52322"
"1.26000","0.00088","1.64284"
"1.28000","0.00088","1.78001"
"1.30000","0.00091","1.76758"
"1.32000","0.00094","1.73580"
"1.34000","0.00094","1.84899"
"1.36000","0.00096","2.00540"
"1.38000","0.00099","2.10697"
"1.40000","0.00099","2.19322"
"1.42000","0.00102","2.21395"
"1.44000","0.00104","2.22391"
"1.46000","0.00104","2.27470"
"1.48000","0.00107","2.20870"
"1.50000","0.00107","2.21935"
"1.52000","0.00110","2.21421"
"1.54000","0.00112","2.18657"
"1.56000","0.00112","2.26455"
"1.58000","0.00115","2.38861"
"1.60000","0.00115","2.39650"
"1.62000","0.00118","2.32402"
"1.64000","0.00121","2.26443"
"1.66000","0.00121","2.29329"
"1.68000","0.00123","2.49524"
"1.70000","0.00126","2.53860"
"1.72000","0.00126","2.63302"
